date,region_id,disease_code,disease_name,case_count,severity_avg,outbreak_occurred
2024-08-01,18,A09,Gastroenteritis,14,2.22,0
2024-08-01,18,A39.9,Meningococcal Infection,6,2.04,0
2024-08-01,18,I10,Hypertension,18,1.67,0
2024-08-01,18,J45.9,Asthma,12,1.74,0
2024-08-01,19,B50.0,Plasmodium Falciparum Malaria,143,2.5,0
2024-08-01,19,A00.9,Cholera,59,1.62,0
2024-08-01,19,J10.1,Influenza,30,2.48,0
2024-08-01,19,E11,Type 2 Diabetes,28,2.1,0
2024-08-01,19,I10,Hypertension,26,1.63,0
2024-08-01,20,A90,Dengue Fever,196,2.28,0
2024-08-01,20,B50.0,Plasmodium Falciparum Malaria,187,1.95,0
2024-08-01,20,A00.9,Cholera,24,2.63,0
2024-08-01,20,U07.1,COVID-19,9,2.32,0
2024-08-01,20,A39.9,Meningococcal Infection,6,1.73,0
2024-08-01,20,E11,Type 2 Diabetes,19,2.07,0
2024-08-01,20,J45.9,Asthma,14,2.33,0
2024-08-01,21,J10.1,Influenza,20,2.81,0
2024-08-01,21,B05,Measles,89,3.08,1
2024-08-01,21,J18.9,Pneumonia,4,2.79,0
2024-08-01,21,B16,Hepatitis B,3,2.38,0
2024-08-01,21,E11,Type 2 Diabetes,11,2.48,0
2024-08-01,21,K29.7,Gastritis,11,1.51,0
2024-08-01,22,A90,Dengue Fever,152,2.19,0
2024-08-01,22,J18.9,Pneumonia,22,2.53,0
2024-08-01,22,A09,Gastroenteritis,15,2.47,0
2024-08-01,22,I10,Hypertension,23,2.34,0
2024-08-01,23,B50.0,Plasmodium Falciparum Malaria,130,1.73,0
2024-08-01,23,J10.1,Influenza,17,1.63,0
2024-08-01,23,B05,Measles,10,2.56,0
2024-08-01,23,A39.9,Meningococcal Infection,5,2.01,0
2024-08-01,23,E11,Type 2 Diabetes,28,1.62,0
2024-08-01,23,K29.7,Gastritis,16,1.92,0
2024-08-01,24,J10.1,Influenza,225,3.86,1
2024-08-01,24,B05,Measles,9,2.85,0
2024-08-01,24,A37.9,Whooping Cough,33,2.66,1
2024-08-01,24,B16,Hepatitis B,5,2.68,0
2024-08-01,24,A39.9,Meningococcal Infection,41,3.14,1
2024-08-01,24,I10,Hypertension,20,2.85,0
2024-08-01,24,K29.7,Gastritis,13,1.65,0
2024-08-01,25,A00.9,Cholera,332,2.75,1
2024-08-01,25,B05,Measles,8,2.75,0
2024-08-01,26,U07.1,COVID-19,132,2.76,1
2024-08-01,27,A90,Dengue Fever,91,2.24,0
2024-08-01,27,B50.0,Plasmodium Falciparum Malaria,68,1.76,0
2024-08-01,27,J10.1,Influenza,22,1.52,0
2024-08-01,27,B05,Measles,9,2.41,0
2024-08-01,27,J18.9,Pneumonia,2,1.6,0
2024-08-01,27,A37.9,Whooping Cough,3,1.58,0
2024-08-01,27,B16,Hepatitis B,3,2.72,0
2024-08-01,27,J45.9,Asthma,15,2.4,0
2024-08-01,28,B50.0,Plasmodium Falciparum Malaria,100,2.4,0
2024-08-01,28,A39.9,Meningococcal Infection,6,1.67,0
2024-08-01,28,E11,Type 2 Diabetes,22,2.91,0
2024-08-01,28,I10,Hypertension,17,1.68,0
2024-08-01,28,K29.7,Gastritis,16,1.7,0
2024-08-01,28,J45.9,Asthma,12,2.28,0
2024-08-01,29,U07.1,COVID-19,22,2.54,0
2024-08-01,29,B05,Measles,87,2.9,1
2024-08-01,29,J45.9,Asthma,10,2.65,0
2024-08-01,30,A90,Dengue Fever,103,2.93,0
2024-08-01,30,B50.0,Plasmodium Falciparum Malaria,81,2.6,0
2024-08-01,30,A00.9,Cholera,22,2.0,0
2024-08-01,30,U07.1,COVID-19,10,1.52,0
2024-08-01,30,J18.9,Pneumonia,8,2.62,0
2024-08-01,30,A39.9,Meningococcal Infection,3,2.02,0
2024-08-01,30,E11,Type 2 Diabetes,18,2.49,0
2024-08-01,31,A90,Dengue Fever,96,2.93,0
2024-08-01,31,B50.0,Plasmodium Falciparum Malaria,81,2.06,0
2024-08-01,31,A37.9,Whooping Cough,38,2.99,1
2024-08-01,31,E11,Type 2 Diabetes,15,2.89,0
2024-08-01,31,K29.7,Gastritis,11,1.56,0
2024-08-01,32,B05,Measles,8,1.73,0
2024-08-01,32,J18.9,Pneumonia,9,1.58,0
2024-08-01,32,A09,Gastroenteritis,6,2.0,0
2024-08-01,32,K29.7,Gastritis,10,1.54,0
2024-08-01,33,A90,Dengue Fever,98,2.89,0
2024-08-01,33,B50.0,Plasmodium Falciparum Malaria,72,2.74,0
2024-08-01,33,U07.1,COVID-19,8,2.33,0
2024-08-01,33,B05,Measles,7,1.72,0
2024-08-01,33,J18.9,Pneumonia,10,1.69,0
2024-08-01,33,E11,Type 2 Diabetes,127,3.41,1
2024-08-01,33,I10,Hypertension,6,2.27,0
2024-08-01,33,J45.9,Asthma,10,2.78,0
2024-08-01,34,A90,Dengue Fever,93,2.74,0
2024-08-01,34,U07.1,COVID-19,6,2.46,0
2024-08-01,34,B05,Measles,4,2.76,0
2024-08-01,34,A09,Gastroenteritis,8,2.53,0
2024-08-01,34,B16,Hepatitis B,3,2.21,0
2024-08-01,34,A39.9,Meningococcal Infection,1,2.24,0
2024-08-01,34,E11,Type 2 Diabetes,15,2.58,0
2024-08-01,34,I10,Hypertension,15,1.62,0
2024-08-01,35,A09,Gastroenteritis,6,2.33,0
2024-08-01,35,A37.9,Whooping Cough,4,2.96,0
2024-08-01,35,A39.9,Meningococcal Infection,2,1.97,0
2024-08-01,35,K29.7,Gastritis,7,2.87,0
2024-08-01,36,A00.9,Cholera,21,1.51,0
2024-08-01,36,J10.1,Influenza,17,2.71,0
2024-08-01,36,U07.1,COVID-19,10,2.3,0
2024-08-01,36,B16,Hepatitis B,1,2.93,0
2024-08-01,36,E11,Type 2 Diabetes,20,2.12,0
2024-08-01,36,J45.9,Asthma,20,2.78,0
2024-08-01,37,U07.1,COVID-19,8,2.52,0
2024-08-01,37,K29.7,Gastritis,7,1.52,0
2024-08-01,37,J45.9,Asthma,7,2.54,0
2024-08-01,38,A90,Dengue Fever,167,1.62,0
2024-08-01,38,B50.0,Plasmodium Falciparum Malaria,153,2.52,0
2024-08-01,38,A00.9,Cholera,31,2.5,0
2024-08-01,38,U07.1,COVID-19,10,2.43,0
2024-08-01,38,A09,Gastroenteritis,14,2.72,0
2024-08-01,38,B16,Hepatitis B,4,2.88,0
2024-08-01,38,K29.7,Gastritis,15,2.38,0
2024-08-01,39,B50.0,Plasmodium Falciparum Malaria,66,2.9,0
2024-08-01,39,B05,Measles,8,1.83,0
2024-08-01,39,J18.9,Pneumonia,12,1.71,0
2024-08-01,39,E11,Type 2 Diabetes,16,2.81,0
2024-08-01,39,J45.9,Asthma,12,2.46,0
2024-08-01,40,A90,Dengue Fever,72,2.51,0
2024-08-01,40,J10.1,Influenza,4,1.95,0
2024-08-01,40,A09,Gastroenteritis,6,2.98,0
2024-08-01,40,I10,Hypertension,12,1.73,0
2024-08-01,40,K29.7,Gastritis,54,2.86,1
2024-08-01,41,B05,Measles,6,2.25,0
2024-08-01,41,J18.9,Pneumonia,17,2.92,0
2024-08-01,41,I10,Hypertension,21,1.57,0
2024-08-01,41,J45.9,Asthma,13,1.92,0
2024-08-01,42,A90,Dengue Fever,162,1.99,0
2024-08-01,42,J10.1,Influenza,12,2.96,0
2024-08-01,42,J18.9,Pneumonia,18,1.69,0
2024-08-01,42,K29.7,Gastritis,5,1.7,0
2024-08-01,43,J10.1,Influenza,10,1.99,0
2024-08-01,43,U07.1,COVID-19,7,2.19,0
2024-08-01,43,A39.9,Meningococcal Infection,28,2.91,1
2024-08-01,43,E11,Type 2 Diabetes,25,2.34,0
2024-08-01,44,B50.0,Plasmodium Falciparum Malaria,78,2.98,0
2024-08-01,44,J10.1,Influenza,12,2.43,0
2024-08-01,44,B05,Measles,4,2.93,0
2024-08-01,44,A09,Gastroenteritis,3,2.63,0
2024-08-01,44,A37.9,Whooping Cough,2,1.84,0
2024-08-01,44,E11,Type 2 Diabetes,7,1.81,0
2024-08-01,45,A09,Gastroenteritis,6,1.97,0
2024-08-01,45,B16,Hepatitis B,4,2.24,0
2024-08-01,45,E11,Type 2 Diabetes,16,1.73,0
2024-08-01,46,A09,Gastroenteritis,4,1.71,0
2024-08-01,46,A39.9,Meningococcal Infection,44,3.66,1
2024-08-01,46,E11,Type 2 Diabetes,12,2.5,0
2024-08-01,47,A90,Dengue Fever,144,1.57,0
2024-08-01,47,B50.0,Plasmodium Falciparum Malaria,97,2.28,0
2024-08-01,47,J10.1,Influenza,17,1.54,0
2024-08-01,47,J18.9,Pneumonia,8,1.94,0
2024-08-01,47,B16,Hepatitis B,93,2.7,1
2024-08-01,47,A39.9,Meningococcal Infection,2,2.09,0
2024-08-01,47,E11,Type 2 Diabetes,335,3.41,1
2024-08-01,47,I10,Hypertension,17,2.59,0
2024-08-01,47,K29.7,Gastritis,7,2.65,0
2024-08-01,47,J45.9,Asthma,11,2.18,0
2024-08-01,48,A90,Dengue Fever,58,2.14,0
2024-08-01,48,U07.1,COVID-19,6,2.31,0
2024-08-01,48,J18.9,Pneumonia,7,2.09,0
2024-08-01,48,I10,Hypertension,16,2.22,0
2024-08-01,48,J45.9,Asthma,5,2.86,0
2024-08-01,49,A90,Dengue Fever,115,1.56,0
2024-08-01,49,J18.9,Pneumonia,13,2.65,0
2024-08-01,49,B16,Hepatitis B,3,2.78,0
2024-08-01,49,E11,Type 2 Diabetes,14,2.35,0
2024-08-01,49,K29.7,Gastritis,94,2.93,1
2024-08-01,50,J10.1,Influenza,16,2.96,0
2024-08-01,50,B05,Measles,9,1.72,0
2024-08-01,50,J18.9,Pneumonia,7,2.16,0
2024-08-01,50,A37.9,Whooping Cough,2,2.92,0
2024-08-01,50,B16,Hepatitis B,15,3.48,1
2024-08-01,50,A39.9,Meningococcal Infection,1,2.15,0
2024-08-01,50,K29.7,Gastritis,5,1.61,0
2024-08-01,51,A00.9,Cholera,27,2.87,0
2024-08-01,51,B05,Measles,4,2.21,0
2024-08-01,51,J18.9,Pneumonia,12,2.8,0
2024-08-01,51,B16,Hepatitis B,35,3.98,1
2024-08-01,51,J45.9,Asthma,144,3.33,1
2024-08-01,52,B05,Measles,2,1.57,0
2024-08-01,52,A09,Gastroenteritis,10,2.69,0
2024-08-01,52,I10,Hypertension,10,2.27,0
2024-08-01,53,B50.0,Plasmodium Falciparum Malaria,49,2.34,0
2024-08-01,53,J10.1,Influenza,10,1.93,0
2024-08-01,53,A09,Gastroenteritis,10,2.93,0
2024-08-01,53,A37.9,Whooping Cough,3,2.51,0
2024-08-01,53,B16,Hepatitis B,5,2.42,0
2024-08-01,53,E11,Type 2 Diabetes,10,1.67,0
2024-08-01,53,I10,Hypertension,8,2.03,0
2024-08-01,53,K29.7,Gastritis,7,2.33,0
2024-08-01,54,J10.1,Influenza,14,1.73,0
2024-08-01,54,A09,Gastroenteritis,6,1.87,0
2024-08-01,55,A00.9,Cholera,18,2.85,0
2024-08-01,55,J10.1,Influenza,8,1.89,0
2024-08-01,55,A09,Gastroenteritis,4,2.0,0
2024-08-01,55,A39.9,Meningococcal Infection,3,2.32,0
2024-08-01,55,J45.9,Asthma,136,3.81,1
2024-08-01,56,U07.1,COVID-19,11,1.7,0
2024-08-01,56,A37.9,Whooping Cough,5,2.95,0
2024-08-01,56,B16,Hepatitis B,5,1.55,0
2024-08-01,56,K29.7,Gastritis,7,1.54,0
2024-08-01,57,A00.9,Cholera,18,1.77,0
2024-08-01,57,A37.9,Whooping Cough,3,2.21,0
2024-08-01,57,B16,Hepatitis B,2,2.27,0
2024-08-01,57,A39.9,Meningococcal Infection,2,1.64,0
2024-08-01,57,I10,Hypertension,8,2.61,0
2024-08-01,58,A90,Dengue Fever,154,1.89,0
2024-08-01,58,A00.9,Cholera,32,2.63,0
2024-08-01,58,J10.1,Influenza,18,2.62,0
2024-08-01,58,U07.1,COVID-19,13,2.72,0
2024-08-01,58,B05,Measles,7,1.66,0
2024-08-01,58,A09,Gastroenteritis,117,3.46,1
2024-08-01,58,B16,Hepatitis B,2,2.07,0
2024-08-01,58,I10,Hypertension,26,2.98,0
2024-08-01,59,J10.1,Influenza,27,2.28,0
2024-08-01,59,U07.1,COVID-19,15,2.09,0
2024-08-01,59,B05,Measles,3,1.63,0
2024-08-01,59,A37.9,Whooping Cough,6,2.91,0
2024-08-01,60,J18.9,Pneumonia,15,2.84,0
2024-08-01,60,A37.9,Whooping Cough,6,2.57,0
2024-08-01,60,I10,Hypertension,11,2.05,0
2024-08-01,60,K29.7,Gastritis,11,2.6,0
2024-08-01,61,A90,Dengue Fever,75,1.99,0
2024-08-01,61,U07.1,COVID-19,9,2.67,0
2024-08-01,61,B16,Hepatitis B,3,1.66,0
2024-08-01,61,E11,Type 2 Diabetes,14,2.8,0
2024-08-01,61,J45.9,Asthma,10,2.51,0
2024-08-01,62,A90,Dengue Fever,79,2.43,0
2024-08-01,62,A00.9,Cholera,17,1.98,0
2024-08-01,62,J10.1,Influenza,13,1.65,0
2024-08-01,62,U07.1,COVID-19,7,2.31,0
2024-08-01,62,A39.9,Meningococcal Infection,3,1.61,0
2024-08-01,62,E11,Type 2 Diabetes,10,1.9,0
2024-08-01,62,I10,Hypertension,9,2.63,0
2024-08-01,62,J45.9,Asthma,3,1.74,0
2024-08-01,63,U07.1,COVID-19,19,1.93,0
2024-08-01,63,J18.9,Pneumonia,9,1.58,0
2024-08-01,63,A09,Gastroenteritis,13,1.57,0
2024-08-01,63,K29.7,Gastritis,18,2.58,0
2024-08-01,63,J45.9,Asthma,15,1.83,0
2024-08-01,64,B50.0,Plasmodium Falciparum Malaria,1414,3.01,1
2024-08-01,64,J10.1,Influenza,18,1.68,0
2024-08-01,64,B05,Measles,6,2.84,0
2024-08-01,64,B16,Hepatitis B,6,2.54,0
2024-08-01,64,E11,Type 2 Diabetes,111,3.39,1
2024-08-01,64,I10,Hypertension,9,2.33,0
2024-08-01,65,A90,Dengue Fever,92,1.77,0
2024-08-01,65,U07.1,COVID-19,16,1.62,0
2024-08-01,65,E11,Type 2 Diabetes,13,2.51,0
2024-08-01,65,I10,Hypertension,14,2.95,0
2024-08-01,65,K29.7,Gastritis,6,1.93,0
2024-08-01,65,J45.9,Asthma,4,2.09,0
2024-08-01,66,A00.9,Cholera,16,2.0,0
2024-08-01,66,J10.1,Influenza,3,2.32,0
2024-08-01,66,A09,Gastroenteritis,5,1.56,0
2024-08-01,66,A39.9,Meningococcal Infection,2,2.5,0
2024-08-01,66,J45.9,Asthma,7,2.75,0
2024-08-01,67,A90,Dengue Fever,82,1.58,0
2024-08-01,67,J18.9,Pneumonia,162,2.67,1
2024-08-01,67,E11,Type 2 Diabetes,10,2.74,0
2024-08-01,68,A90,Dengue Fever,114,1.59,0
2024-08-01,68,J10.1,Influenza,19,2.12,0
2024-08-01,68,B05,Measles,8,1.61,0
2024-08-01,68,A37.9,Whooping Cough,3,1.62,0
2024-08-01,68,B16,Hepatitis B,3,2.24,0
2024-08-01,68,I10,Hypertension,9,2.54,0
2024-08-01,68,J45.9,Asthma,6,1.9,0
2024-08-01,69,J10.1,Influenza,11,1.88,0
2024-08-01,69,A09,Gastroenteritis,10,2.2,0
2024-08-01,69,B16,Hepatitis B,3,2.0,0
2024-08-01,69,E11,Type 2 Diabetes,15,1.9,0
2024-08-01,70,A00.9,Cholera,24,2.1,0
2024-08-01,70,J18.9,Pneumonia,9,2.79,0
2024-08-01,70,I10,Hypertension,11,2.53,0
2024-08-01,71,A90,Dengue Fever,90,1.67,0
2024-08-01,71,J10.1,Influenza,232,3.05,1
2024-08-01,71,U07.1,COVID-19,12,2.85,0
2024-08-01,71,A37.9,Whooping Cough,4,2.35,0
2024-08-01,71,B16,Hepatitis B,1,2.9,0
2024-08-01,72,A90,Dengue Fever,137,2.61,0
2024-08-01,72,B50.0,Plasmodium Falciparum Malaria,107,1.81,0
2024-08-01,72,A00.9,Cholera,27,2.8,0
2024-08-01,72,B05,Measles,2,1.88,0
2024-08-01,72,A09,Gastroenteritis,4,1.87,0
2024-08-01,72,E11,Type 2 Diabetes,26,2.86,0
2024-08-01,72,I10,Hypertension,16,2.66,0
2024-08-01,73,A90,Dengue Fever,111,2.26,0
2024-08-01,73,B50.0,Plasmodium Falciparum Malaria,76,2.91,0
2024-08-01,73,J10.1,Influenza,10,2.46,0
2024-08-01,73,B05,Measles,5,2.36,0
2024-08-01,73,A39.9,Meningococcal Infection,3,1.57,0
2024-08-01,73,E11,Type 2 Diabetes,15,1.98,0
2024-08-01,73,I10,Hypertension,12,1.6,0
2024-08-01,73,K29.7,Gastritis,5,2.88,0
2024-08-01,73,J45.9,Asthma,11,1.59,0
2024-08-01,74,B50.0,Plasmodium Falciparum Malaria,84,1.72,0
2024-08-01,74,A00.9,Cholera,24,2.84,0
2024-08-01,74,U07.1,COVID-19,7,2.05,0
2024-08-01,74,A09,Gastroenteritis,5,1.74,0
2024-08-01,75,A90,Dengue Fever,1699,3.49,1
2024-08-01,75,B50.0,Plasmodium Falciparum Malaria,67,2.54,0
2024-08-01,75,A00.9,Cholera,17,2.93,0
2024-08-01,75,J10.1,Influenza,10,2.5,0
2024-08-01,75,B05,Measles,10,2.87,0
2024-08-01,75,J18.9,Pneumonia,6,2.94,0
2024-08-01,76,A90,Dengue Fever,124,2.93,0
2024-08-01,76,B50.0,Plasmodium Falciparum Malaria,94,2.95,0
2024-08-01,76,U07.1,COVID-19,22,2.15,0
2024-08-01,76,J18.9,Pneumonia,8,2.69,0
2024-08-01,76,A09,Gastroenteritis,8,1.75,0
2024-08-01,76,A37.9,Whooping Cough,1,1.87,0
2024-08-01,76,E11,Type 2 Diabetes,21,2.85,0
2024-08-01,76,K29.7,Gastritis,56,3.68,1
2024-08-01,77,A00.9,Cholera,20,2.99,0
2024-08-01,77,U07.1,COVID-19,8,1.59,0
2024-08-01,77,A37.9,Whooping Cough,7,2.43,0
2024-08-01,77,A39.9,Meningococcal Infection,1,2.72,0
2024-08-01,77,J45.9,Asthma,11,2.51,0
2024-08-01,78,B50.0,Plasmodium Falciparum Malaria,64,2.67,0
2024-08-01,78,A00.9,Cholera,22,2.76,0
2024-08-01,78,U07.1,COVID-19,7,1.53,0
2024-08-01,78,A09,Gastroenteritis,12,2.37,0
2024-08-01,78,B16,Hepatitis B,3,2.77,0
2024-08-01,78,I10,Hypertension,9,2.39,0
2024-08-01,78,K29.7,Gastritis,15,2.85,0
2024-08-01,78,J45.9,Asthma,6,2.76,0
2024-08-01,79,B50.0,Plasmodium Falciparum Malaria,950,3.17,1
2024-08-01,79,B05,Measles,9,2.38,0
2024-08-01,79,J18.9,Pneumonia,11,1.62,0
2024-08-01,79,A37.9,Whooping Cough,6,2.3,0
2024-08-01,79,B16,Hepatitis B,4,1.83,0
2024-08-01,79,A39.9,Meningococcal Infection,1,1.56,0
2024-08-01,79,E11,Type 2 Diabetes,18,2.01,0
2024-08-01,79,K29.7,Gastritis,7,1.68,0
2024-08-01,80,A00.9,Cholera,20,1.6,0
2024-08-01,80,A39.9,Meningococcal Infection,4,1.86,0
2024-08-01,80,E11,Type 2 Diabetes,10,2.94,0
2024-08-01,80,I10,Hypertension,15,2.16,0
2024-08-01,80,K29.7,Gastritis,14,1.7,0
2024-08-01,80,J45.9,Asthma,9,1.56,0
2024-08-01,81,A90,Dengue Fever,159,2.3,0
2024-08-01,81,B50.0,Plasmodium Falciparum Malaria,111,2.8,0
2024-08-01,81,J10.1,Influenza,9,2.87,0
2024-08-01,81,J18.9,Pneumonia,6,2.43,0
2024-08-01,81,A37.9,Whooping Cough,1,1.53,0
2024-08-01,81,B16,Hepatitis B,3,2.19,0
2024-08-01,81,A39.9,Meningococcal Infection,5,2.35,0
2024-08-01,81,J45.9,Asthma,8,2.8,0
2024-08-01,82,J10.1,Influenza,97,3.11,1
2024-08-01,82,U07.1,COVID-19,8,1.6,0
2024-08-01,82,B05,Measles,8,2.65,0
2024-08-01,82,E11,Type 2 Diabetes,18,2.35,0
2024-08-01,83,A90,Dengue Fever,71,2.06,0
2024-08-01,83,A09,Gastroenteritis,6,2.36,0
2024-08-01,83,I10,Hypertension,4,1.85,0
2024-08-01,84,J10.1,Influenza,13,2.28,0
2024-08-01,84,U07.1,COVID-19,6,2.96,0
2024-08-01,84,A09,Gastroenteritis,4,1.85,0
2024-08-01,85,A90,Dengue Fever,55,1.69,0
2024-08-01,85,J18.9,Pneumonia,75,3.58,1
2024-08-01,85,E11,Type 2 Diabetes,138,2.96,1
2024-08-01,86,A90,Dengue Fever,56,1.62,0
2024-08-01,86,B50.0,Plasmodium Falciparum Malaria,38,1.87,0
2024-08-01,86,U07.1,COVID-19,6,2.83,0
2024-08-01,86,A09,Gastroenteritis,3,1.72,0
2024-08-01,86,A37.9,Whooping Cough,1,1.73,0
2024-08-01,86,E11,Type 2 Diabetes,4,2.85,0
2024-08-01,86,I10,Hypertension,3,2.55,0
2024-08-01,86,K29.7,Gastritis,8,1.89,0
2024-08-01,87,B50.0,Plasmodium Falciparum Malaria,43,1.99,0
2024-08-01,87,J18.9,Pneumonia,7,2.11,0
2024-08-01,87,K29.7,Gastritis,7,1.74,0
2024-08-01,87,J45.9,Asthma,6,2.19,0
2024-08-01,88,B05,Measles,4,1.65,0
2024-08-01,88,J18.9,Pneumonia,3,2.11,0
2024-08-01,88,J45.9,Asthma,2,1.96,0
2024-08-01,89,B50.0,Plasmodium Falciparum Malaria,42,2.23,0
2024-08-01,89,A00.9,Cholera,10,2.21,0
2024-08-01,89,A09,Gastroenteritis,4,2.02,0
2024-08-01,89,E11,Type 2 Diabetes,8,2.16,0
2024-08-01,89,J45.9,Asthma,2,1.72,0
2024-08-01,90,A90,Dengue Fever,35,2.66,0
2024-08-01,90,A00.9,Cholera,7,2.07,0
2024-08-01,90,A09,Gastroenteritis,21,2.97,1
2024-08-01,90,A37.9,Whooping Cough,9,2.55,1
2024-08-01,90,A39.9,Meningococcal Infection,2,2.09,0
2024-08-01,90,I10,Hypertension,2,2.7,0
2024-08-01,90,K29.7,Gastritis,5,1.79,0
2024-08-01,90,J45.9,Asthma,3,1.61,0
2024-08-01,91,B50.0,Plasmodium Falciparum Malaria,42,2.55,0
2024-08-01,91,A00.9,Cholera,19,1.67,0
2024-08-01,91,J10.1,Influenza,11,2.78,0
2024-08-01,91,A09,Gastroenteritis,6,2.61,0
2024-08-01,91,A37.9,Whooping Cough,1,2.6,0
2024-08-01,91,B16,Hepatitis B,2,1.72,0
2024-08-01,91,E11,Type 2 Diabetes,9,2.36,0
2024-08-01,91,I10,Hypertension,11,2.44,0
2024-08-01,92,A90,Dengue Fever,61,2.7,0
2024-08-01,92,J10.1,Influenza,25,2.89,1
2024-08-01,92,A09,Gastroenteritis,1,2.91,0
2024-08-01,92,K29.7,Gastritis,6,2.33,0
2024-08-01,92,J45.9,Asthma,90,3.18,1
2024-08-01,93,A90,Dengue Fever,62,2.73,0
2024-08-01,93,B50.0,Plasmodium Falciparum Malaria,52,2.8,0
2024-08-01,93,U07.1,COVID-19,57,3.9,1
2024-08-01,93,A09,Gastroenteritis,4,2.61,0
2024-08-01,93,I10,Hypertension,14,2.31,0
2024-08-01,93,K29.7,Gastritis,5,1.73,0
2024-08-01,94,B50.0,Plasmodium Falciparum Malaria,46,1.79,0
2024-08-01,94,J18.9,Pneumonia,2,1.99,0
2024-08-01,94,A09,Gastroenteritis,8,2.04,0
2024-08-01,94,B16,Hepatitis B,1,1.84,0
2024-08-01,94,E11,Type 2 Diabetes,24,2.49,0
2024-08-01,94,K29.7,Gastritis,11,1.7,0
2024-08-01,94,J45.9,Asthma,98,2.74,1
2024-08-01,95,A90,Dengue Fever,76,1.93,0
2024-08-01,95,A00.9,Cholera,9,2.98,0
2024-08-01,95,J10.1,Influenza,8,2.71,0
2024-08-01,95,U07.1,COVID-19,11,2.77,0
2024-08-01,95,J18.9,Pneumonia,9,1.61,0
2024-08-01,95,I10,Hypertension,10,1.97,0
2024-08-01,95,K29.7,Gastritis,4,1.65,0
2024-08-01,96,A00.9,Cholera,23,2.91,0
2024-08-01,96,B05,Measles,3,2.84,0
2024-08-01,96,A37.9,Whooping Cough,5,1.87,0
2024-08-01,96,B16,Hepatitis B,1,2.09,0
2024-08-01,96,E11,Type 2 Diabetes,16,1.71,0
2024-08-01,96,K29.7,Gastritis,7,2.54,0
2024-08-01,96,J45.9,Asthma,3,1.7,0
2024-08-01,97,U07.1,COVID-19,9,1.84,0
2024-08-01,97,A09,Gastroenteritis,5,2.84,0
2024-08-01,97,B16,Hepatitis B,2,1.87,0
2024-08-01,97,E11,Type 2 Diabetes,10,2.93,0
2024-08-01,98,A90,Dengue Fever,63,1.83,0
2024-08-01,98,U07.1,COVID-19,15,2.98,0
2024-08-01,98,A39.9,Meningococcal Infection,3,2.83,0
2024-08-01,98,E11,Type 2 Diabetes,15,2.73,0
2024-08-01,98,I10,Hypertension,8,1.91,0
2024-08-01,99,A90,Dengue Fever,25,2.33,0
2024-08-01,99,B50.0,Plasmodium Falciparum Malaria,25,1.94,0
2024-08-01,99,A37.9,Whooping Cough,2,2.08,0
2024-08-01,99,A39.9,Meningococcal Infection,1,1.82,0
2024-08-01,100,A00.9,Cholera,11,2.31,0
2024-08-01,100,A09,Gastroenteritis,4,2.7,0
2024-08-01,100,B16,Hepatitis B,1,1.56,0
2024-08-01,100,J45.9,Asthma,2,2.4,0
2024-08-01,101,B50.0,Plasmodium Falciparum Malaria,51,2.67,0
2024-08-01,101,A00.9,Cholera,23,2.5,0
2024-08-01,101,J18.9,Pneumonia,9,2.78,0
2024-08-01,101,A37.9,Whooping Cough,6,2.63,1
2024-08-01,101,K29.7,Gastritis,5,2.41,0
2024-08-01,101,J45.9,Asthma,5,1.73,0
2024-08-01,102,B50.0,Plasmodium Falciparum Malaria,54,2.41,0
2024-08-01,102,A00.9,Cholera,12,1.52,0
2024-08-01,102,J10.1,Influenza,6,1.9,0
2024-08-01,102,U07.1,COVID-19,2,2.24,0
2024-08-01,102,B05,Measles,34,2.87,1
2024-08-01,102,J18.9,Pneumonia,4,2.06,0
2024-08-01,102,I10,Hypertension,7,2.13,0
2024-08-01,102,K29.7,Gastritis,3,1.74,0
2024-08-01,102,J45.9,Asthma,9,1.72,0
2024-08-01,103,J18.9,Pneumonia,4,2.91,0
2024-08-01,103,A09,Gastroenteritis,3,2.85,0
2024-08-01,103,J45.9,Asthma,4,2.95,0
2024-08-01,104,A00.9,Cholera,6,2.88,0
2024-08-01,104,A37.9,Whooping Cough,2,1.85,0
2024-08-01,104,B16,Hepatitis B,1,2.54,0
2024-08-01,104,I10,Hypertension,3,1.63,0
2024-08-01,104,K29.7,Gastritis,5,1.86,0
2024-08-01,105,A90,Dengue Fever,46,2.72,0
2024-08-01,105,B50.0,Plasmodium Falciparum Malaria,35,2.49,0
2024-08-01,105,A09,Gastroenteritis,1,2.73,0
2024-08-01,106,A00.9,Cholera,12,1.82,0
2024-08-01,106,J10.1,Influenza,7,1.83,0
2024-08-01,106,B05,Measles,6,1.89,0
2024-08-01,106,J18.9,Pneumonia,5,1.57,0
2024-08-01,106,I10,Hypertension,7,2.09,0
2024-08-01,106,K29.7,Gastritis,7,2.09,0
2024-08-01,107,J10.1,Influenza,11,1.95,0
2024-08-01,107,U07.1,COVID-19,11,2.94,0
2024-08-01,107,A09,Gastroenteritis,2,2.7,0
2024-08-01,107,A37.9,Whooping Cough,1,2.69,0
2024-08-01,107,B16,Hepatitis B,1,1.69,0
2024-08-01,107,A39.9,Meningococcal Infection,1,1.56,0
2024-08-01,107,E11,Type 2 Diabetes,5,2.02,0
2024-08-01,107,K29.7,Gastritis,8,2.5,0
2024-08-01,108,J10.1,Influenza,4,1.52,0
