date,region_id,temperature_celsius,humidity_percent,rainfall_mm,aqi,pm25,pm10,water_quality_index
2024-12-01,372,19.9,52,39.1,111,55,77,8.4
2024-12-01,373,25.5,63,34.0,116,58,81,7.3
2024-12-01,374,21.1,51,53.2,145,72,101,6.5
2024-12-01,375,23.8,30,9.5,111,55,77,6.5
2024-12-01,376,14.9,38,10.2,113,56,79,4.7
2024-12-01,377,20.1,57,55.7,117,58,81,7.1
2024-12-01,378,24.4,37,28.3,152,76,106,5.8
2024-12-01,379,19.0,57,58.9,139,69,97,6.4
2024-12-01,380,19.7,68,75.8,112,56,78,8.3
2024-12-01,381,22.1,66,59.5,150,75,105,7.1
2024-12-01,382,14.1,46,0.0,122,61,85,7.2
2024-12-01,383,18.7,37,0.0,124,62,86,5.2
2024-12-01,384,19.4,50,0.0,127,63,88,5.3
2024-12-01,385,19.2,69,29.2,156,78,109,5.2
2024-12-01,386,24.9,53,16.3,149,74,104,5.1
2024-12-01,387,19.0,59,41.8,104,52,72,3.6
2024-12-01,388,18.9,51,37.0,127,63,88,6.2
2024-12-01,389,21.2,53,75.4,111,55,77,7.6
2024-12-01,390,19.0,68,0.0,132,66,92,5.1
2024-12-01,391,19.9,71,31.8,156,78,109,5.7
2024-12-01,392,24.1,53,49.1,117,58,81,8.1
2024-12-01,393,25.1,53,6.7,141,70,98,7.0
2024-12-01,394,26.8,56,0.0,149,74,104,4.9
2024-12-01,395,20.2,70,50.1,107,53,74,6.4
2024-12-01,396,21.5,61,22.6,147,73,102,5.2
2024-12-01,397,23.7,67,45.8,121,60,84,7.5
2024-12-01,398,13.2,75,43.0,153,76,107,7.0
2024-12-01,399,17.2,68,11.8,134,67,93,7.4
2024-12-01,400,14.0,33,0.0,109,54,76,5.2
2024-12-01,401,14.9,51,43.5,128,64,89,7.4
2024-12-01,402,13.2,63,57.8,142,71,99,5.8
2024-12-01,403,21.2,55,47.2,149,74,104,7.3
2024-12-01,404,8.7,71,48.3,149,74,104,4.6
2024-12-01,405,10.5,48,15.9,129,64,90,7.3
2024-12-01,406,10.1,51,0.0,138,69,96,7.7
2024-12-01,407,20.8,85,92.0,116,58,81,6.2
2024-12-01,408,18.2,50,38.2,143,71,100,7.8
2024-12-01,409,22.6,39,39.5,139,69,97,4.1
2024-12-01,410,17.7,59,25.5,158,79,110,5.7
2024-12-01,411,17.0,68,23.3,105,52,73,4.7
2024-12-01,412,20.9,73,54.0,137,68,95,7.8
2024-12-01,413,21.9,59,56.6,120,60,84,8.4
2024-12-01,414,19.9,61,17.1,111,55,77,6.2
2024-12-01,415,24.6,56,1.5,157,78,109,3.6
2024-12-01,416,19.9,41,32.6,132,66,92,7.0
2024-12-01,417,19.4,62,76.0,128,64,89,7.5
2024-12-01,418,22.8,54,0.0,118,59,82,3.8
2024-12-01,419,24.2,45,30.5,148,74,103,4.9
2024-12-01,420,19.3,73,53.8,153,76,107,5.7
2024-12-01,421,19.3,50,28.5,155,77,108,8.3
2024-12-01,422,22.4,61,21.7,114,57,79,6.0
2024-12-01,423,20.4,66,21.8,121,60,84,4.5
2024-12-01,424,22.3,59,34.6,107,53,74,4.6
2024-12-01,425,22.6,50,20.4,136,68,95,6.8
2024-12-01,426,22.8,70,39.7,126,63,88,7.6
2024-12-01,427,21.2,61,36.6,127,63,88,6.2
2024-12-01,428,27.5,44,43.5,137,68,95,5.5
2024-12-01,429,26.3,47,18.5,125,62,87,4.1
2024-12-01,430,20.1,63,20.1,101,50,70,6.8
2024-12-01,431,16.6,60,4.2,126,63,88,6.1
2024-12-01,432,22.9,57,37.6,159,79,111,5.2
2024-12-01,433,17.8,47,6.9,146,73,102,5.0
2024-12-01,434,19.2,79,33.6,141,70,98,7.1
2024-12-01,435,21.5,54,91.2,149,74,104,7.4
2024-12-01,436,16.0,51,70.4,127,63,88,7.3
2024-12-01,437,16.7,53,56.3,116,58,81,5.3
2024-12-01,438,16.9,53,0.0,158,79,110,4.7
2024-12-01,439,16.7,61,59.4,152,76,106,6.0
2024-12-01,440,17.2,56,4.8,128,64,89,6.5
2024-12-01,441,23.3,55,35.8,145,72,101,5.5
2024-12-01,442,23.1,48,10.7,150,75,105,6.3
2024-12-01,443,18.5,51,11.3,105,52,73,6.9
2024-12-01,444,22.9,54,8.5,153,76,107,5.4
2024-12-01,445,22.7,64,33.1,120,60,84,5.1
2024-12-01,446,16.9,53,68.8,152,76,106,5.7
2024-12-01,447,24.9,43,3.4,140,70,98,5.0
2024-12-01,448,19.7,49,29.3,118,59,82,4.8
2024-12-01,449,19.5,63,27.6,151,75,105,5.3
2024-12-01,450,19.5,60,36.4,137,68,95,6.1
2024-12-01,451,17.4,66,0.0,140,70,98,6.3
2024-12-01,452,25.5,59,52.1,118,59,82,6.3
2024-12-01,453,22.4,72,48.6,156,78,109,4.2
2024-12-01,454,20.5,60,57.3,146,73,102,6.6
2024-12-01,455,19.3,35,11.0,145,72,101,6.7
2024-12-01,456,23.5,48,0.2,100,50,70,6.4
2024-12-01,457,23.9,45,34.1,157,78,109,6.4
2024-12-01,458,19.6,53,31.9,145,72,101,5.2
2024-12-01,459,24.1,55,25.6,113,56,79,6.7
2024-12-01,460,20.2,55,20.5,112,56,78,5.4
2024-12-01,461,21.3,49,0.0,147,73,102,6.5
2024-12-01,462,26.4,48,23.9,108,54,75,6.5
2024-12-01,463,20.3,30,12.4,124,62,86,7.8
2024-12-01,464,16.9,73,54.4,159,79,111,5.6
2024-12-01,465,21.6,61,25.5,111,55,77,7.9
2024-12-01,466,22.3,63,23.6,146,73,102,5.2
2024-12-01,467,24.7,56,40.6,100,50,70,8.0
2024-12-01,468,16.9,55,20.0,118,59,82,6.3
2024-12-01,469,19.8,58,13.5,123,61,86,8.4
2024-12-01,470,18.6,60,30.7,107,53,74,6.5
2024-12-01,471,18.8,66,20.6,117,58,81,8.5
2024-12-01,472,28.1,69,59.6,100,50,70,8.7
2024-12-01,473,15.0,55,24.1,146,73,102,6.3
2024-12-01,474,13.3,37,29.4,123,61,86,7.5
2024-12-01,475,14.3,66,30.3,135,67,94,7.2
2024-12-01,476,14.8,78,84.2,102,51,71,7.4
2024-12-01,477,14.7,66,8.3,125,62,87,4.2
2024-12-01,478,12.9,59,30.7,102,51,71,7.7
2024-12-01,479,19.5,42,0.0,126,63,88,4.6
2024-12-01,480,19.0,73,62.5,119,59,83,8.8
2024-12-01,481,21.3,53,36.3,130,65,91,8.4
2024-12-01,482,18.3,55,46.2,130,65,91,5.8
2024-12-01,483,18.5,58,34.2,112,56,78,6.6
2024-12-01,484,30.2,49,41.4,107,53,74,6.3
2024-12-01,485,28.4,70,56.0,153,76,107,6.3
2024-12-01,486,20.2,58,33.0,213,106,149,7.9
2024-12-01,487,16.6,51,11.4,259,129,181,5.3
2024-12-01,488,15.3,68,74.0,281,140,196,6.2
2024-12-01,489,7.1,58,33.7,207,103,144,7.7
2024-12-01,490,23.1,69,10.1,118,59,82,7.1
2024-12-01,491,21.3,51,22.5,102,51,71,8.0
2024-12-01,492,19.1,59,17.5,147,73,102,7.3
2024-12-01,493,27.6,49,0.0,119,59,83,6.0
2024-12-01,494,19.7,61,0.0,133,66,93,6.5
2024-12-01,495,28.5,70,13.9,100,50,70,6.2
2024-12-01,496,24.7,64,78.2,145,72,101,7.5
2024-12-01,497,20.0,59,44.9,108,54,75,7.8
2024-12-01,498,21.8,59,16.0,127,63,88,7.6
2024-12-01,499,22.8,59,60.6,159,79,111,6.8
2024-12-01,500,19.0,81,7.7,144,72,100,7.6
2024-12-01,501,25.7,77,72.5,144,72,100,7.3
2024-12-01,502,16.9,48,0.0,141,70,98,6.5
2024-12-01,503,18.9,59,31.9,127,63,88,6.2
2024-12-01,504,18.0,64,37.5,143,71,100,5.4
2024-12-01,505,18.7,64,79.7,106,53,74,6.0
2024-12-01,506,20.1,53,7.9,125,62,87,7.6
2024-12-01,507,16.6,49,0.0,118,59,82,5.7
2024-12-01,508,16.1,49,21.9,137,68,95,6.0
2024-12-01,509,23.0,55,16.4,153,76,107,8.8
2024-12-01,510,20.5,59,61.0,129,64,90,5.4
2024-12-01,511,17.9,61,71.4,126,63,88,8.3
2024-12-01,512,18.6,44,35.4,141,70,98,8.8
2024-12-01,513,19.1,62,17.9,140,70,98,5.8
2024-12-01,514,19.7,61,2.6,136,68,95,5.0
2024-12-01,515,18.7,54,29.2,153,76,107,6.9
2024-12-01,516,12.8,47,45.7,107,53,74,6.4
2024-12-01,517,20.5,52,38.2,159,79,111,6.0
2024-12-01,518,19.8,66,46.5,111,55,77,5.8
2024-12-01,519,14.7,38,17.1,107,53,74,4.8
2024-12-01,520,17.0,67,18.3,154,77,107,4.8
2024-12-01,521,20.7,64,20.7,131,65,91,6.1
2024-12-01,522,24.4,48,18.9,112,56,78,6.5
2024-12-01,523,16.3,59,35.2,117,58,81,4.4
2024-12-01,524,17.2,58,38.5,121,60,84,5.7
2024-12-01,525,21.4,66,24.3,144,72,100,5.3
2024-12-01,526,18.4,59,15.6,122,61,85,6.9
2024-12-01,527,19.5,54,56.7,150,75,105,5.9
2024-12-01,528,21.6,63,45.7,151,75,105,5.8
2024-12-01,529,19.7,54,5.6,104,52,72,8.5
2024-12-01,530,26.9,46,26.6,150,75,105,5.9
2024-12-01,531,24.7,71,63.6,133,66,93,5.7
2024-12-01,532,19.0,47,18.3,120,60,84,5.2
2024-12-01,533,25.3,59,43.8,132,66,92,4.3
2024-12-01,534,25.0,48,0.0,107,53,74,7.4
2024-12-01,535,18.3,66,13.6,103,51,72,8.0
2024-12-01,536,26.1,68,40.9,127,63,88,6.3
2024-12-01,537,17.2,78,29.3,101,50,70,4.1
2024-12-01,538,19.1,74,56.5,116,58,81,5.6
2024-12-01,539,16.0,56,38.3,276,138,193,6.6
2024-12-01,540,11.2,66,18.8,212,106,148,6.1
2024-12-01,541,12.6,41,8.8,184,92,128,6.4
2024-12-01,542,14.9,73,32.6,194,97,135,4.9
2024-12-01,543,13.5,42,16.6,196,98,137,4.6
2024-12-01,544,14.2,77,47.3,261,130,182,6.8
2024-12-01,545,16.2,61,58.9,219,109,153,6.0
2024-12-01,546,13.1,66,8.9,273,136,191,6.0
2024-12-01,547,20.8,54,85.0,110,55,77,5.6
2024-12-01,548,18.2,64,53.3,143,71,100,7.2
2024-12-01,549,22.4,58,40.2,157,78,109,7.0
2024-12-01,550,22.0,69,77.7,158,79,110,4.5
2024-12-01,551,21.4,68,22.9,159,79,111,5.8
2024-12-01,552,17.6,67,1.7,101,50,70,5.8
2024-12-01,553,16.6,68,19.9,132,66,92,6.5
2024-12-01,554,20.4,55,68.9,124,62,86,6.2
2024-12-01,555,22.3,52,17.9,153,76,107,4.9
2024-12-01,556,22.1,48,41.3,115,57,80,4.9
2024-12-01,557,17.8,57,45.5,158,79,110,7.4
2024-12-01,558,20.3,45,41.4,103,51,72,7.0
2024-12-01,559,19.8,36,8.9,129,64,90,8.4
2024-12-01,560,26.5,44,13.4,134,67,93,7.4
2024-12-01,561,8.7,61,86.7,314,157,219,3.8
2024-12-01,562,14.9,59,0.0,301,150,210,6.3
2024-12-01,563,11.2,75,71.5,308,154,215,6.8
2024-12-01,564,16.8,68,63.8,228,114,159,6.0
2024-12-01,565,18.5,56,27.2,263,131,184,8.6
2024-12-01,566,10.9,65,10.0,300,150,210,3.9
2024-12-01,567,14.2,61,31.2,249,124,174,4.6
2024-12-01,568,21.9,42,39.7,155,77,108,6.7
2024-12-01,569,22.7,71,42.6,112,56,78,5.7
2024-12-01,570,23.3,71,55.6,121,60,84,7.5
2024-12-01,571,18.8,57,30.9,117,58,81,7.3
2024-12-01,572,28.0,45,2.9,145,72,101,3.9
2024-12-01,573,25.4,46,13.8,129,64,90,4.7
2024-12-01,574,18.7,57,57.6,130,65,91,5.7
2024-12-01,575,24.4,50,21.1,146,73,102,4.2
2024-12-01,576,22.4,41,0.0,126,63,88,6.9
2024-12-01,577,28.4,64,13.2,120,60,84,5.9
2024-12-01,578,18.2,62,36.7,113,56,79,3.8
2024-12-01,579,23.8,54,81.1,148,74,103,6.0
2024-12-01,580,26.9,58,0.0,159,79,111,6.0
2024-12-01,581,25.1,53,77.0,103,51,72,5.0
2024-12-01,582,27.5,47,4.8,113,56,79,7.0
2024-12-01,583,21.0,36,41.9,121,60,84,7.4
2024-12-01,584,23.0,68,71.0,104,52,72,5.5
2024-12-01,585,23.8,74,38.0,139,69,97,6.8
2024-12-01,586,16.4,80,39.4,102,51,71,7.0
2024-12-01,587,19.0,51,42.6,101,50,70,6.3
2024-12-01,588,20.9,52,5.7,154,77,107,6.9
2024-12-01,589,20.6,66,37.4,112,56,78,3.5
2024-12-01,590,25.7,76,8.6,101,50,70,3.7
2024-12-01,591,26.1,50,34.8,107,53,74,3.5
2024-12-01,592,26.8,46,8.2,101,50,70,5.3
2024-12-01,593,29.8,53,27.3,122,61,85,6.3
2024-12-01,594,28.1,58,20.8,158,79,110,7.3
2024-12-01,595,22.9,38,0.0,111,55,77,6.4
2024-12-01,596,19.8,56,35.9,145,72,101,3.0
2024-12-01,597,26.0,49,24.0,110,55,77,5.1
2024-12-01,598,29.3,50,0.0,155,77,108,5.8
2024-12-01,599,24.6,58,20.7,109,54,76,5.7
2024-12-01,600,23.8,72,55.9,149,74,104,8.3
2024-12-01,601,22.5,71,49.4,103,51,72,4.6
2024-12-01,602,24.5,63,33.7,107,53,74,6.6
2024-12-01,603,20.7,51,50.5,148,74,103,6.2
2024-12-01,604,16.7,42,14.6,144,72,100,4.8
2024-12-01,605,22.0,50,38.5,154,77,107,6.0
2024-12-01,606,22.2,68,66.7,118,59,82,6.1
2024-12-01,607,24.9,56,28.8,126,63,88,6.9
2024-12-01,608,23.7,47,45.9,134,67,93,6.8
2024-12-01,609,27.4,64,29.6,101,50,70,7.1
2024-12-01,610,23.5,60,38.2,115,57,80,4.1
2024-12-01,611,7.4,77,40.5,104,52,72,6.8
2024-12-01,612,14.1,63,46.2,144,72,100,4.9
2024-12-01,613,5.4,42,21.2,126,63,88,3.7
2024-12-01,614,16.2,58,35.1,137,68,95,4.3
2024-12-01,615,12.6,68,35.5,153,76,107,7.3
2024-12-01,616,17.7,67,90.2,113,56,79,4.5
2024-12-01,617,12.3,54,47.4,101,50,70,6.4
2024-12-01,618,16.0,74,79.5,128,64,89,7.3
2024-12-01,619,9.6,49,0.0,112,56,78,4.8
2024-12-01,620,9.8,51,42.1,154,77,107,5.6
2024-12-01,621,23.0,57,31.9,131,65,91,6.2
2024-12-01,622,16.4,40,21.2,107,53,74,4.0
2024-12-01,623,19.6,59,7.2,122,61,85,5.2
2024-12-01,624,16.0,37,21.2,121,60,84,7.6
2024-12-01,625,17.4,30,33.5,129,64,90,4.8
2024-12-01,626,21.9,48,22.4,130,65,91,4.0
2024-12-01,627,20.6,44,9.3,100,50,70,4.4
2024-12-01,628,18.2,58,8.8,153,76,107,7.3
2024-12-01,629,21.3,66,25.6,101,50,70,7.3
2024-12-01,630,23.4,60,48.7,136,68,95,5.8
2024-12-01,631,20.3,56,42.3,154,77,107,7.8
2024-12-01,632,21.2,64,98.9,119,59,83,6.5
2024-12-01,633,15.6,54,0.2,156,78,109,4.8
2024-12-01,634,24.3,56,51.8,125,62,87,7.1
2024-12-01,635,19.1,63,32.4,155,77,108,6.5
2024-12-01,636,25.9,45,41.5,121,60,84,4.1
2024-12-01,637,25.2,56,18.9,147,73,102,5.2
2024-12-01,638,25.4,50,23.4,157,78,109,6.9
2024-12-01,639,26.8,58,3.7,112,56,78,6.1
2024-12-01,640,22.4,59,28.6,155,77,108,5.4
2024-12-01,641,24.0,61,42.2,105,52,73,8.2
2024-12-01,642,22.2,65,52.0,154,77,107,7.8
2024-12-01,643,15.4,55,20.2,104,52,72,6.4
2024-12-01,644,19.0,47,23.7,132,66,92,5.6
2024-12-01,645,25.3,47,17.7,111,55,77,5.9
2024-12-01,646,14.2,50,55.0,102,51,71,4.8
2024-12-01,647,17.8,54,14.3,130,65,91,4.2
2024-12-01,648,20.5,48,9.4,129,64,90,5.2
2024-12-01,649,21.0,65,40.9,144,72,100,6.5
2024-12-01,650,22.5,40,0.0,150,75,105,5.3
2024-12-01,651,21.5,61,15.6,104,52,72,5.9
2024-12-01,652,20.6,60,39.8,100,50,70,7.5
2024-12-01,653,23.8,45,33.7,106,53,74,6.1
2024-12-01,654,18.6,51,37.8,112,56,78,5.1
2024-12-01,655,21.3,60,34.9,127,63,88,6.8
2024-12-01,656,17.7,49,24.8,159,79,111,5.7
2024-12-01,657,26.7,60,37.2,145,72,101,5.3
2024-12-01,658,18.0,46,42.3,156,78,109,4.2
2024-12-01,659,16.3,43,27.2,101,50,70,7.5
2024-12-01,660,19.5,51,52.2,124,62,86,4.3
2024-12-01,661,16.2,39,13.1,110,55,77,5.4
2024-12-01,662,17.8,45,0.0,147,73,102,5.7
2024-12-01,663,13.7,47,15.8,112,56,78,7.3
2024-12-01,664,17.8,68,31.7,123,61,86,7.1
2024-12-01,665,23.0,44,28.8,101,50,70,6.2
2024-12-01,666,23.6,42,19.9,118,59,82,5.7
2024-12-01,667,23.4,68,54.9,146,73,102,4.2
2024-12-01,668,23.6,51,8.7,140,70,98,7.0
2024-12-01,669,23.2,40,5.1,136,68,95,7.4
2024-12-01,670,17.3,60,46.5,151,75,105,7.7
2024-12-01,671,13.9,58,18.9,248,124,173,6.3
2024-12-01,672,15.5,62,12.9,222,111,155,7.9
2024-12-01,673,11.6,52,52.9,264,132,184,6.1
2024-12-01,674,18.1,50,2.8,156,78,109,5.0
2024-12-01,675,21.5,61,19.2,152,76,106,3.7
2024-12-01,676,24.6,42,18.4,141,70,98,4.9
2024-12-01,677,17.3,56,22.3,135,67,94,6.3
2024-12-01,678,20.9,51,29.3,123,61,86,3.4
2024-12-01,679,19.4,55,10.2,159,79,111,6.2
2024-12-01,680,22.4,55,31.1,105,52,73,5.9
2024-12-01,681,17.5,61,34.7,105,52,73,6.2
2024-12-01,682,17.1,44,36.3,235,117,164,6.6
2024-12-01,683,17.8,44,6.4,194,97,135,6.2
2024-12-01,684,17.8,47,18.5,225,112,157,4.3
2024-12-01,685,14.8,64,0.0,186,93,130,5.4
2024-12-01,686,17.6,43,0.0,238,119,166,7.4
2024-12-01,687,17.5,71,55.0,255,127,178,7.1
2024-12-01,688,16.1,50,36.5,209,104,146,7.1
2024-12-01,689,9.6,55,31.1,326,163,228,6.2
2024-12-01,690,14.2,52,55.2,296,148,207,5.8
2024-12-01,691,27.5,50,29.8,136,68,95,6.6
2024-12-01,692,15.7,71,39.8,107,53,74,6.3
2024-12-01,693,23.4,34,29.1,153,76,107,6.2
2024-12-01,694,17.7,43,0.0,136,68,95,7.4
2024-12-01,695,20.9,45,2.9,135,67,94,7.2
2024-12-01,696,17.8,58,48.7,143,71,100,5.6
2024-12-01,697,22.4,61,64.3,108,54,75,5.8
2024-12-01,698,22.8,53,42.4,111,55,77,4.6
2024-12-01,699,26.7,49,0.5,152,76,106,6.4
2024-12-01,700,21.2,38,19.1,103,51,72,5.2
2024-12-01,701,22.0,60,46.8,139,69,97,6.0
2024-12-01,702,21.4,62,46.1,158,79,110,5.3
2024-12-01,703,17.6,51,7.3,141,70,98,4.9
2024-12-01,704,20.8,61,69.2,112,56,78,5.0
2024-12-01,705,20.8,66,73.6,132,66,92,5.2
2024-12-01,706,18.5,51,41.0,153,76,107,5.7
2024-12-01,707,19.2,66,50.8,157,78,109,6.5
2024-12-01,708,20.7,63,53.6,130,65,91,5.8
2024-12-01,709,21.7,58,0.0,123,61,86,3.0
2024-12-01,710,25.4,46,76.1,105,52,73,4.4
2024-12-01,711,18.0,56,27.7,106,53,74,3.8
2024-12-01,712,22.4,69,33.9,112,56,78,5.9
2024-12-01,713,25.4,53,77.4,134,67,93,5.9
2024-12-01,714,24.8,39,0.0,138,69,96,4.1
2024-12-01,715,24.9,58,32.8,113,56,79,5.7
2024-12-01,716,28.5,30,12.2,131,65,91,3.7
2024-12-01,717,23.3,55,61.5,115,57,80,6.1
2024-12-01,718,21.0,67,28.0,109,54,76,6.1
2024-12-01,719,21.2,59,32.6,150,75,105,5.3
2024-12-01,720,22.2,54,68.0,107,53,74,3.7
2024-12-01,721,20.4,53,25.2,135,67,94,5.1
2024-12-01,722,21.6,66,32.0,153,76,107,7.4
2024-12-01,723,29.6,47,23.0,103,51,72,5.9
2024-12-01,724,22.9,57,31.9,135,67,94,4.0
2024-12-01,725,19.9,61,37.6,124,62,86,4.7
2024-12-01,726,14.4,43,15.8,106,53,74,6.4
2024-12-01,727,18.6,64,31.8,110,55,77,6.8
2024-12-01,728,14.0,75,25.0,148,74,103,6.5
2024-12-01,729,8.1,58,0.0,104,52,72,5.6
2024-12-01,730,15.1,57,0.0,117,58,81,4.5
2024-12-01,731,12.3,38,0.0,159,79,111,8.4
2024-12-01,732,19.1,59,37.5,128,64,89,5.2
2024-12-01,733,13.0,49,0.0,154,77,107,6.3
2024-12-01,734,27.4,61,0.1,138,69,96,6.8
2024-12-01,735,25.4,51,0.0,105,52,73,4.6
2024-12-01,736,23.2,47,30.7,137,68,95,5.8
2024-12-01,737,25.0,45,12.6,123,61,86,8.4
2024-12-01,738,23.9,30,22.2,105,52,73,3.0
2024-12-01,739,23.9,59,5.2,150,75,105,5.1
2024-12-01,740,22.2,66,69.4,145,72,101,6.3
2024-12-01,741,23.3,57,7.8,115,57,80,5.4
2024-12-01,742,21.0,62,0.0,127,63,88,6.6
2024-12-01,743,24.6,52,38.7,111,55,77,7.6
2024-12-01,744,20.5,34,19.4,123,61,86,4.7
2024-12-01,745,20.4,53,74.3,114,57,79,2.8
2024-12-01,746,20.6,50,28.7,114,57,79,5.4
2024-12-01,747,22.3,69,29.0,127,63,88,3.5
2024-12-01,748,18.0,50,0.0,104,52,72,4.0
2024-12-01,749,18.6,59,42.7,106,53,74,5.8
2024-12-01,750,22.9,48,15.3,122,61,85,4.1
2024-12-01,751,14.9,51,22.4,100,50,70,4.6
2024-12-01,752,21.1,50,0.0,115,57,80,6.5
2024-12-01,753,22.8,34,8.2,113,56,79,6.4
2024-12-01,754,13.6,55,59.8,124,62,86,4.6
2024-12-01,755,20.8,60,0.0,154,77,107,6.2
2024-12-01,756,21.8,50,7.8,156,78,109,5.0
2024-12-01,757,24.3,58,34.7,152,76,106,6.5
2024-12-01,758,19.7,75,22.9,107,53,74,4.2
2024-12-01,759,17.9,80,91.1,155,77,108,3.6
2024-12-01,760,19.6,60,13.8,111,55,77,5.0
2024-12-01,761,22.4,41,6.3,140,70,98,6.8
2024-12-01,762,15.5,51,11.7,156,78,109,5.9
2024-12-01,763,22.8,68,79.2,149,74,104,4.7
2024-12-01,764,20.3,55,0.0,135,67,94,5.6
2024-12-01,765,18.5,66,18.2,120,60,84,4.7
2024-12-01,766,26.5,57,10.1,144,72,100,6.3
2024-12-01,767,19.8,67,5.1,105,52,73,7.4
2024-12-01,768,13.5,62,8.4,111,55,77,5.2
2024-12-01,769,13.6,52,9.4,116,58,81,7.0
2024-12-01,770,18.9,63,0.0,132,66,92,4.7
2024-12-01,771,17.5,57,48.7,113,56,79,5.5
2024-12-01,772,15.2,69,46.5,125,62,87,5.9
2024-12-01,773,18.0,64,0.0,108,54,75,5.9
2024-12-01,774,15.7,50,47.0,156,78,109,5.8
2024-12-01,775,19.8,67,16.1,129,64,90,6.9
2024-12-01,776,16.6,37,0.0,103,51,72,6.4
2024-12-01,777,22.0,59,40.2,133,66,93,5.9
2024-12-01,778,25.1,46,42.5,146,73,102,5.3
2024-12-01,779,22.1,61,34.0,153,76,107,5.2
2024-12-01,780,28.6,46,17.6,144,72,100,7.9
2024-12-01,781,27.4,51,58.1,108,54,75,3.6
2024-12-01,782,23.2,69,25.2,128,64,89,7.2
2024-12-01,783,24.7,56,58.3,124,62,86,5.8
2024-12-01,784,20.7,53,32.2,122,61,85,3.7
2024-12-01,785,24.3,44,0.0,155,77,108,5.1
2024-12-01,786,20.6,64,40.0,106,53,74,5.6
2024-12-01,787,19.8,58,35.9,102,51,71,7.3
2024-12-01,788,20.1,43,4.7,152,76,106,7.8
2024-12-01,789,18.4,60,1.4,128,64,89,6.8
2024-12-01,790,17.2,67,16.7,153,76,107,4.2
2024-12-01,791,20.6,67,40.8,136,68,95,3.4
2024-12-01,792,18.6,58,55.3,109,54,76,4.4
2024-12-01,793,23.2,70,39.3,118,59,82,6.2
2024-12-01,794,16.4,49,29.2,105,52,73,4.9
2024-12-01,795,19.1,47,32.0,155,77,108,6.3
2024-12-01,796,20.3,38,38.0,141,70,98,5.7
2024-12-01,797,21.8,65,20.0,115,57,80,2.6
2024-12-01,798,17.7,47,6.6,121,60,84,3.4
2024-12-01,799,26.3,44,10.7,124,62,86,4.9
2024-12-01,800,23.4,56,25.2,132,66,92,7.2
2024-12-01,801,20.0,60,16.1,130,65,91,5.8
2024-12-01,802,20.7,50,29.9,128,64,89,4.4
2024-12-01,803,23.5,53,0.0,109,54,76,4.2
2024-12-01,804,20.4,48,1.9,100,50,70,3.8
2024-12-01,805,18.9,40,19.5,154,77,107,6.5
2024-12-01,806,19.1,36,0.0,129,64,90,5.4
2024-12-01,807,23.3,60,58.2,110,55,77,6.3
2024-12-01,808,14.1,58,20.0,246,123,172,6.5
2024-12-01,809,12.3,69,9.2,300,150,210,4.3
2024-12-01,810,15.0,80,34.7,219,109,153,5.0
2024-12-01,811,14.3,49,19.4,292,146,204,5.3
2024-12-01,812,16.5,62,10.9,236,118,165,6.9
2024-12-01,813,12.5,46,14.3,184,92,128,6.3
2024-12-01,814,12.8,42,0.0,327,163,228,5.0
2024-12-01,815,14.8,46,24.2,216,108,151,3.3
2024-12-01,816,15.2,64,59.2,201,100,140,4.9
2024-12-01,817,18.1,43,19.6,217,108,151,4.9
2024-12-01,818,17.1,71,52.1,247,123,172,6.1
2024-12-01,819,15.2,77,34.6,200,100,140,7.6
2024-12-01,820,16.7,64,0.0,202,101,141,6.2
2024-12-01,821,14.0,62,21.7,220,110,154,5.5
2024-12-01,822,16.4,36,0.0,252,126,176,4.1
2024-12-01,823,10.6,63,22.5,307,153,214,5.2
2024-12-01,824,10.9,31,0.0,218,109,152,6.1
2024-12-01,825,12.4,51,40.7,233,116,163,4.1
2024-12-01,826,11.8,50,30.5,248,124,173,5.3
2024-12-01,827,17.0,55,0.0,111,55,77,5.2
2024-12-01,828,17.3,66,82.0,115,57,80,6.7
2024-12-01,829,16.8,34,9.0,143,71,100,6.0
2024-12-01,830,14.3,54,19.3,156,78,109,4.9
2024-12-01,831,19.4,60,71.6,117,58,81,6.7
2024-12-01,832,18.4,76,55.0,115,57,80,6.4
2024-12-01,833,20.1,59,32.4,151,75,105,5.3
2024-12-01,834,19.4,59,22.0,159,79,111,6.6
2024-12-01,835,18.9,48,0.0,109,54,76,4.0
2024-12-01,836,19.8,45,22.4,80,40,56,5.1
2024-12-01,837,23.0,48,0.0,100,50,70,5.6
2024-12-01,838,17.9,51,1.8,111,55,77,3.6
2024-12-01,839,21.8,74,66.1,127,63,88,5.3
2024-12-01,840,24.0,64,53.0,121,60,84,5.5
2024-12-01,841,18.8,51,16.1,81,40,56,6.3
2024-12-01,842,23.8,37,8.8,116,58,81,5.0
2024-12-01,843,26.9,70,52.8,120,60,84,6.4
2024-12-01,844,26.1,43,28.1,88,44,61,4.1
2024-12-01,845,24.1,43,0.0,104,52,72,4.9
2024-12-01,846,23.4,44,36.7,107,53,74,5.8
2024-12-01,847,25.3,63,1.5,104,52,72,5.6
2024-12-01,848,25.2,42,35.2,121,60,84,4.0
2024-12-01,849,23.9,58,18.7,101,50,70,5.0
2024-12-01,850,20.3,41,17.4,107,53,74,6.5
2024-12-01,851,25.4,47,0.0,89,44,62,5.2
2024-12-01,852,22.9,30,4.5,122,61,85,6.0
