date,region_id,disease_code,disease_name,case_count,severity_avg,population_normalized_rate
2025-01-13,10,J18,Pneumonia,9,2.66,1.59
2025-01-13,10,B15,Hepatitis A,0,2.68,0.0
2025-01-13,10,A00,Cholera,0,1.96,0.0
2025-01-13,11,J10,Influenza,11,1.87,2.68
2025-01-13,11,A90,Dengue Fever,16,3.22,3.9
2025-01-13,11,J18,Pneumonia,8,2.77,1.95
2025-01-13,12,B15,Hepatitis A,0,2.91,0.0
2025-01-13,12,J10,Influenza,6,2.76,0.99
2025-01-13,12,J18,Pneumonia,7,2.08,1.16
2025-01-13,13,J10,Influenza,10,2.98,2.81
2025-01-13,13,B15,Hepatitis A,0,2.88,0.0
2025-01-13,13,A00,Cholera,0,2.47,0.0
2025-01-13,14,J18,Pneumonia,5,2.25,2.22
2025-01-13,14,A00,Cholera,0,2.96,0.0
2025-01-13,14,A09,Gastroenteritis,5,2.83,2.22
2025-01-13,15,A00,Cholera,0,2.39,0.0
2025-01-13,15,A09,Gastroenteritis,5,3.14,0.96
2025-01-13,15,J18,Pneumonia,8,2.17,1.53
2025-01-13,16,U07.1,COVID-19,13,2.12,14.12
2025-01-13,16,A00,Cholera,0,3.39,0.0
2025-01-13,16,J10,Influenza,10,3.0,10.87
2025-01-13,17,B15,Hepatitis A,0,2.51,0.0
2025-01-13,17,A00,Cholera,0,2.33,0.0
2025-01-13,17,A90,Dengue Fever,56,3.0,12.82
2025-01-13,18,A15,Tuberculosis,0,3.04,0.0
2025-01-13,18,U07.1,COVID-19,8,2.58,2.25
2025-01-13,18,A00,Cholera,0,3.38,0.0
2025-01-13,19,A90,Dengue Fever,48,3.43,7.84
2025-01-13,19,A01,Typhoid Fever,0,2.62,0.0
2025-01-13,19,B15,Hepatitis A,0,3.24,0.0
2025-01-13,20,U07.1,COVID-19,7,2.94,1.1
2025-01-13,20,A00,Cholera,0,3.03,0.0
2025-01-13,20,B15,Hepatitis A,0,2.11,0.0
2025-01-13,21,B50,Malaria,5,3.31,1.24
2025-01-13,21,A00,Cholera,0,3.13,0.0
2025-01-13,21,J10,Influenza,13,2.38,3.23
2025-01-13,22,A09,Gastroenteritis,7,2.65,4.59
2025-01-13,22,B15,Hepatitis A,0,3.35,0.0
2025-01-13,22,J18,Pneumonia,8,2.89,5.24
2025-01-13,23,A15,Tuberculosis,6,2.36,0.95
2025-01-13,23,B15,Hepatitis A,0,2.05,0.0
2025-01-13,23,J18,Pneumonia,0,2.58,0.0
2025-01-13,24,A01,Typhoid Fever,7,2.05,1.72
2025-01-13,24,J18,Pneumonia,5,2.81,1.23
2025-01-13,24,A90,Dengue Fever,6,1.93,1.47
2025-01-13,25,J10,Influenza,7,3.16,4.76
2025-01-13,25,A01,Typhoid Fever,6,3.17,4.08
2025-01-13,25,A00,Cholera,0,2.45,0.0
2025-01-13,26,J10,Influenza,7,3.3,2.19
2025-01-13,26,A15,Tuberculosis,0,2.66,0.0
2025-01-13,26,J18,Pneumonia,5,2.15,1.56
2025-01-13,27,A01,Typhoid Fever,7,2.69,1.19
2025-01-13,27,A09,Gastroenteritis,7,2.85,1.19
2025-01-13,27,A00,Cholera,0,3.26,0.0
2025-01-13,28,U07.1,COVID-19,14,2.84,2.43
2025-01-13,28,B50,Malaria,0,2.17,0.0
2025-01-13,28,A00,Cholera,0,2.81,0.0
2025-01-13,29,A09,Gastroenteritis,11,2.51,8.04
2025-01-13,29,J10,Influenza,12,1.97,8.77
2025-01-13,29,A90,Dengue Fever,6,2.88,4.39
2025-01-13,30,U07.1,COVID-19,13,2.27,4.63
2025-01-13,30,B15,Hepatitis A,0,2.01,0.0
2025-01-13,30,A15,Tuberculosis,0,2.05,0.0
2025-01-13,31,U07.1,COVID-19,10,2.23,6.29
2025-01-13,31,J10,Influenza,6,2.5,3.77
2025-01-13,31,A00,Cholera,0,2.82,0.0
2025-01-13,32,A09,Gastroenteritis,5,3.09,1.53
2025-01-13,32,U07.1,COVID-19,11,1.84,3.36
2025-01-13,32,B50,Malaria,0,3.04,0.0
2025-01-13,33,A90,Dengue Fever,5,2.37,6.08
2025-01-13,33,U07.1,COVID-19,6,2.42,7.29
2025-01-13,33,A15,Tuberculosis,6,3.25,7.29
2025-01-13,34,A15,Tuberculosis,0,2.78,0.0
2025-01-13,34,A09,Gastroenteritis,11,3.02,1.66
2025-01-13,34,A00,Cholera,0,2.54,0.0
2025-01-13,35,A90,Dengue Fever,0,2.89,0.0
2025-01-13,35,B15,Hepatitis A,0,1.86,0.0
2025-01-13,35,B50,Malaria,0,3.38,0.0
2025-01-13,36,A00,Cholera,0,3.03,0.0
2025-01-13,36,A09,Gastroenteritis,11,3.09,1.73
2025-01-13,36,J10,Influenza,11,2.92,1.73
2025-01-13,37,A01,Typhoid Fever,5,2.67,1.53
2025-01-13,37,A15,Tuberculosis,6,2.72,1.84
2025-01-13,37,J18,Pneumonia,9,1.99,2.76
2025-01-13,38,A00,Cholera,0,2.93,0.0
2025-01-13,38,A90,Dengue Fever,7,1.92,1.01
2025-01-13,38,B15,Hepatitis A,0,3.11,0.0
2025-01-13,39,B15,Hepatitis A,0,2.17,0.0
2025-01-13,39,A90,Dengue Fever,6,3.33,1.67
2025-01-13,39,J10,Influenza,11,2.34,3.07
2025-01-13,40,A01,Typhoid Fever,0,2.5,0.0
2025-01-13,40,J18,Pneumonia,7,2.8,1.04
2025-01-13,40,A90,Dengue Fever,0,2.34,0.0
2025-01-13,41,B15,Hepatitis A,0,1.94,0.0
2025-01-13,41,B50,Malaria,0,2.24,0.0
2025-01-13,41,A00,Cholera,0,2.53,0.0
2025-01-13,42,J18,Pneumonia,5,1.95,0.79
2025-01-13,42,A15,Tuberculosis,0,2.61,0.0
2025-01-13,42,B50,Malaria,0,2.08,0.0
2025-01-13,43,B15,Hepatitis A,0,3.05,0.0
2025-01-13,43,J10,Influenza,14,1.8,6.96
2025-01-13,43,J18,Pneumonia,5,2.29,2.49
2025-01-13,44,J10,Influenza,10,2.37,2.8
2025-01-13,44,B15,Hepatitis A,0,3.03,0.0
2025-01-13,44,A15,Tuberculosis,6,2.69,1.68
2025-01-13,45,U07.1,COVID-19,13,3.07,3.51
2025-01-13,45,A09,Gastroenteritis,5,2.86,1.35
2025-01-13,45,A00,Cholera,0,2.37,0.0
2025-01-13,46,U07.1,COVID-19,13,2.47,2.46
2025-01-13,46,J10,Influenza,7,3.24,1.32
2025-01-13,46,A90,Dengue Fever,5,3.06,0.95
2025-01-13,47,A09,Gastroenteritis,10,2.41,1.45
2025-01-13,47,A15,Tuberculosis,5,3.02,0.72
2025-01-13,47,B15,Hepatitis A,0,2.2,0.0
2025-01-13,48,A90,Dengue Fever,6,1.82,4.92
2025-01-13,48,U07.1,COVID-19,14,2.39,11.49
2025-01-13,48,J10,Influenza,10,2.83,8.21
2025-01-13,49,U07.1,COVID-19,10,2.49,1.98
2025-01-13,49,J10,Influenza,11,2.89,2.17
2025-01-13,49,A90,Dengue Fever,8,1.91,1.58
2025-01-13,50,A09,Gastroenteritis,6,2.66,2.26
2025-01-13,50,B50,Malaria,0,2.17,0.0
2025-01-13,50,J10,Influenza,7,2.11,2.64
2025-01-13,51,A90,Dengue Fever,6,3.19,1.76
2025-01-13,51,J10,Influenza,11,2.92,3.23
2025-01-13,51,A09,Gastroenteritis,12,2.51,3.53
2025-01-13,52,B15,Hepatitis A,0,2.0,0.0
2025-01-13,52,A09,Gastroenteritis,10,2.24,1.78
2025-01-13,52,A90,Dengue Fever,0,2.58,0.0
2025-01-13,53,A01,Typhoid Fever,7,2.91,4.58
2025-01-13,53,A00,Cholera,0,2.92,0.0
2025-01-13,53,U07.1,COVID-19,11,2.86,7.2
2025-01-13,54,B50,Malaria,5,3.04,0.78
2025-01-13,54,B15,Hepatitis A,0,2.05,0.0
2025-01-13,54,J10,Influenza,10,3.29,1.56
2025-01-13,55,A09,Gastroenteritis,10,2.88,2.79
2025-01-13,55,J10,Influenza,14,3.06,3.91
2025-01-13,55,J18,Pneumonia,9,2.18,2.51
2025-01-13,56,J18,Pneumonia,8,2.86,3.97
2025-01-13,56,U07.1,COVID-19,14,2.3,6.96
2025-01-13,56,A15,Tuberculosis,0,3.24,0.0
2025-01-13,57,J18,Pneumonia,7,1.83,1.09
2025-01-13,57,A09,Gastroenteritis,5,2.45,0.78
2025-01-13,57,B50,Malaria,0,2.56,0.0
2025-01-13,58,A01,Typhoid Fever,0,2.91,0.0
2025-01-13,58,U07.1,COVID-19,6,3.01,1.47
2025-01-13,58,J10,Influenza,7,3.25,1.71
2025-01-13,59,A15,Tuberculosis,6,1.88,1.42
2025-01-13,59,J10,Influenza,9,3.01,2.13
2025-01-13,59,A90,Dengue Fever,0,2.52,0.0
2025-01-13,60,A15,Tuberculosis,6,1.98,2.29
2025-01-13,60,A90,Dengue Fever,5,2.68,1.9
2025-01-13,60,U07.1,COVID-19,7,2.49,2.67
2025-01-13,61,U07.1,COVID-19,10,2.18,1.45
2025-01-13,61,A90,Dengue Fever,8,2.46,1.16
2025-01-13,61,A09,Gastroenteritis,11,2.29,1.6
2025-01-13,62,A00,Cholera,0,3.07,0.0
2025-01-13,62,A01,Typhoid Fever,0,3.25,0.0
2025-01-13,62,B15,Hepatitis A,0,3.12,0.0
2025-01-13,63,A00,Cholera,0,3.03,0.0
2025-01-13,63,J18,Pneumonia,6,2.54,1.84
2025-01-13,63,J10,Influenza,10,1.9,3.06
2025-01-13,64,A90,Dengue Fever,6,3.11,1.04
2025-01-13,64,J18,Pneumonia,9,2.61,1.56
2025-01-13,64,A00,Cholera,0,2.65,0.0
2025-01-13,65,J18,Pneumonia,7,2.05,1.17
2025-01-13,65,J10,Influenza,8,2.79,1.34
2025-01-13,65,U07.1,COVID-19,14,2.81,2.34
2025-01-13,66,U07.1,COVID-19,5,2.56,2.61
2025-01-13,66,J10,Influenza,14,2.22,7.3
2025-01-13,66,A15,Tuberculosis,6,3.08,3.13
2025-01-13,67,A90,Dengue Fever,0,2.77,0.0
2025-01-13,67,A01,Typhoid Fever,6,3.26,2.9
2025-01-13,67,J18,Pneumonia,0,3.02,0.0
2025-01-13,68,B50,Malaria,0,1.81,0.0
2025-01-13,68,U07.1,COVID-19,7,3.24,1.29
2025-01-13,68,A00,Cholera,0,2.97,0.0
2025-01-13,69,J18,Pneumonia,9,2.06,1.56
2025-01-13,69,J10,Influenza,9,2.61,1.56
2025-01-13,69,B15,Hepatitis A,0,2.01,0.0
2025-01-13,70,A09,Gastroenteritis,8,1.84,2.42
2025-01-13,70,A15,Tuberculosis,6,2.64,1.81
2025-01-13,70,U07.1,COVID-19,9,1.98,2.72
2025-01-13,71,B50,Malaria,5,2.72,0.77
2025-01-13,71,A00,Cholera,0,2.75,0.0
2025-01-13,71,J18,Pneumonia,9,2.21,1.39
2025-01-13,72,U07.1,COVID-19,8,2.59,1.58
2025-01-13,72,J18,Pneumonia,5,2.65,0.99
2025-01-13,72,J10,Influenza,7,2.45,1.38
2025-01-13,73,U07.1,COVID-19,7,2.59,1.01
2025-01-13,73,A09,Gastroenteritis,10,2.94,1.44
2025-01-13,73,J10,Influenza,7,2.28,1.01
2025-01-13,74,J18,Pneumonia,9,2.98,2.01
2025-01-13,74,B50,Malaria,0,3.19,0.0
2025-01-13,74,A01,Typhoid Fever,6,2.37,1.34
2025-01-13,75,A90,Dengue Fever,6,2.05,1.93
2025-01-13,75,B15,Hepatitis A,0,2.8,0.0
2025-01-13,75,J18,Pneumonia,0,2.1,0.0
2025-01-13,76,A15,Tuberculosis,0,2.04,0.0
2025-01-13,76,A01,Typhoid Fever,5,2.78,0.99
2025-01-13,76,J18,Pneumonia,6,3.26,1.19
2025-01-13,77,U07.1,COVID-19,14,2.56,2.08
2025-01-13,77,A00,Cholera,0,2.66,0.0
2025-01-13,77,B15,Hepatitis A,0,2.97,0.0
2025-01-13,78,A09,Gastroenteritis,11,2.78,3.12
2025-01-13,78,A90,Dengue Fever,7,2.6,1.98
2025-01-13,78,B15,Hepatitis A,0,2.27,0.0
2025-01-13,79,A15,Tuberculosis,6,2.87,1.15
2025-01-13,79,B50,Malaria,0,2.71,0.0
2025-01-13,79,A09,Gastroenteritis,12,2.51,2.3
2025-01-13,80,A01,Typhoid Fever,5,2.11,1.59
2025-01-13,80,B50,Malaria,0,3.25,0.0
2025-01-13,80,U07.1,COVID-19,11,3.01,3.49
2025-01-13,81,A09,Gastroenteritis,11,2.26,4.59
2025-01-13,81,J10,Influenza,6,2.81,2.5
2025-01-13,81,A01,Typhoid Fever,7,2.14,2.92
2025-01-13,82,A01,Typhoid Fever,5,2.79,1.43
2025-01-13,82,J10,Influenza,8,3.2,2.29
2025-01-13,82,A00,Cholera,0,3.06,0.0
2025-01-13,83,A01,Typhoid Fever,0,1.97,0.0
2025-01-13,83,J10,Influenza,14,2.89,3.45
2025-01-13,83,U07.1,COVID-19,13,2.9,3.2
2025-01-13,84,A00,Cholera,0,3.35,0.0
2025-01-13,84,A01,Typhoid Fever,6,2.34,1.21
2025-01-13,84,U07.1,COVID-19,7,2.64,1.41
2025-01-13,85,A90,Dengue Fever,5,2.87,2.42
2025-01-13,85,B15,Hepatitis A,0,2.28,0.0
2025-01-13,85,A09,Gastroenteritis,9,2.48,4.35
2025-01-13,86,J10,Influenza,6,1.88,1.37
2025-01-13,86,A15,Tuberculosis,6,2.64,1.37
2025-01-13,86,A00,Cholera,0,2.7,0.0
2025-01-13,87,B15,Hepatitis A,0,2.63,0.0
2025-01-13,87,A09,Gastroenteritis,6,3.36,1.07
2025-01-13,87,B50,Malaria,5,2.27,0.89
2025-01-13,88,J10,Influenza,9,2.49,1.4
2025-01-13,88,A01,Typhoid Fever,5,3.27,0.78
2025-01-13,88,A00,Cholera,0,2.62,0.0
2025-01-13,89,A15,Tuberculosis,0,2.14,0.0
2025-01-13,89,A00,Cholera,0,2.43,0.0
2025-01-13,89,U07.1,COVID-19,7,2.33,4.1
2025-01-13,90,A09,Gastroenteritis,6,2.93,1.39
2025-01-13,90,A00,Cholera,0,2.5,0.0
2025-01-13,90,B15,Hepatitis A,0,3.0,0.0
2025-01-13,91,A15,Tuberculosis,0,3.18,0.0
2025-01-13,91,J18,Pneumonia,8,2.6,2.14
2025-01-13,91,A01,Typhoid Fever,6,2.87,1.61
2025-01-13,92,A90,Dengue Fever,5,2.71,0.99
2025-01-13,92,A00,Cholera,0,2.88,0.0
2025-01-13,92,B15,Hepatitis A,0,2.9,0.0
2025-01-13,93,J10,Influenza,8,2.66,2.06
2025-01-13,93,U07.1,COVID-19,15,2.41,3.86
2025-01-13,93,A09,Gastroenteritis,5,1.98,1.29
2025-01-13,94,B15,Hepatitis A,0,3.23,0.0
2025-01-13,94,J10,Influenza,9,2.39,2.04
2025-01-13,94,A15,Tuberculosis,0,3.35,0.0
2025-01-13,95,A15,Tuberculosis,5,2.08,2.42
2025-01-13,95,J10,Influenza,8,2.7,3.87
2025-01-13,95,A00,Cholera,0,2.53,0.0
2025-01-13,96,B50,Malaria,0,2.31,0.0
2025-01-13,96,U07.1,COVID-19,13,2.82,4.63
2025-01-13,96,J10,Influenza,13,2.06,4.63
2025-01-13,97,U07.1,COVID-19,12,3.29,3.19
2025-01-13,97,A01,Typhoid Fever,0,2.16,0.0
2025-01-13,97,A90,Dengue Fever,7,3.22,1.86
2025-01-13,98,J10,Influenza,11,2.83,1.72
2025-01-13,98,A01,Typhoid Fever,0,3.34,0.0
2025-01-13,98,J18,Pneumonia,0,2.73,0.0
2025-01-13,99,J10,Influenza,7,2.33,1.18
2025-01-13,99,A01,Typhoid Fever,0,2.82,0.0
2025-01-13,99,A90,Dengue Fever,0,1.93,0.0
2025-01-13,100,B50,Malaria,0,3.19,0.0
2025-01-13,100,A15,Tuberculosis,6,2.25,4.48
2025-01-13,100,A90,Dengue Fever,6,2.7,4.48
2025-01-14,1,A01,Typhoid Fever,7,2.99,2.23
2025-01-14,1,B50,Malaria,0,3.12,0.0
2025-01-14,1,U07.1,COVID-19,14,3.39,4.46
2025-01-14,2,A01,Typhoid Fever,6,3.04,5.39
2025-01-14,2,J10,Influenza,7,2.73,6.29
2025-01-14,2,J18,Pneumonia,8,2.45,7.19
2025-01-14,3,J18,Pneumonia,6,2.85,0.92
2025-01-14,3,U07.1,COVID-19,14,2.02,2.15
2025-01-14,3,A90,Dengue Fever,15,3.32,2.3
2025-01-14,4,A90,Dengue Fever,24,3.14,4.59
2025-01-14,4,A00,Cholera,0,2.61,0.0
2025-01-14,4,U07.1,COVID-19,11,2.81,2.1
2025-01-14,5,A90,Dengue Fever,35,3.35,7.67
2025-01-14,5,A09,Gastroenteritis,12,2.29,2.63
2025-01-14,5,A01,Typhoid Fever,5,1.89,1.1
2025-01-14,6,B50,Malaria,0,1.9,0.0
2025-01-14,6,A01,Typhoid Fever,6,1.83,1.26
2025-01-14,6,J10,Influenza,12,2.35,2.52
2025-01-14,7,B15,Hepatitis A,0,2.99,0.0
2025-01-14,7,J10,Influenza,12,2.72,4.26
2025-01-14,7,U07.1,COVID-19,15,3.07,5.33
2025-01-14,8,A01,Typhoid Fever,7,3.22,3.77
2025-01-14,8,J10,Influenza,9,2.21,4.84
2025-01-14,8,B50,Malaria,0,2.32,0.0
2025-01-14,9,J10,Influenza,14,2.65,3.89
2025-01-14,9,A09,Gastroenteritis,7,2.15,1.94
2025-01-14,9,A90,Dengue Fever,64,3.01,17.78
2025-01-14,10,A01,Typhoid Fever,0,1.83,0.0
2025-01-14,10,A09,Gastroenteritis,10,3.18,1.77
2025-01-14,10,J18,Pneumonia,9,2.63,1.59
2025-01-14,11,A01,Typhoid Fever,0,2.7,0.0
2025-01-14,11,B15,Hepatitis A,0,2.14,0.0
2025-01-14,11,A90,Dengue Fever,32,3.44,7.79
2025-01-14,12,U07.1,COVID-19,14,3.36,2.32
2025-01-14,12,A09,Gastroenteritis,7,2.12,1.16
2025-01-14,12,A01,Typhoid Fever,5,2.12,0.83
2025-01-14,13,U07.1,COVID-19,6,3.11,1.69
2025-01-14,13,A00,Cholera,0,2.06,0.0
2025-01-14,13,J18,Pneumonia,5,2.32,1.41
2025-01-14,14,U07.1,COVID-19,11,2.65,4.89
2025-01-14,14,B15,Hepatitis A,0,2.57,0.0
2025-01-14,14,A00,Cholera,0,2.9,0.0
2025-01-14,15,U07.1,COVID-19,15,1.92,2.87
2025-01-14,15,A90,Dengue Fever,30,2.88,5.74
2025-01-14,15,J18,Pneumonia,6,2.34,1.15
2025-01-14,16,B50,Malaria,0,2.59,0.0
2025-01-14,16,A09,Gastroenteritis,7,3.09,7.61
2025-01-14,16,B15,Hepatitis A,0,1.98,0.0
2025-01-14,17,J18,Pneumonia,0,2.64,0.0
2025-01-14,17,A15,Tuberculosis,0,2.07,0.0
2025-01-14,17,J10,Influenza,14,1.96,3.21
2025-01-14,18,A09,Gastroenteritis,11,2.6,3.09
2025-01-14,18,A00,Cholera,0,2.1,0.0
2025-01-14,18,B15,Hepatitis A,0,2.02,0.0
2025-01-14,19,A01,Typhoid Fever,0,2.56,0.0
2025-01-14,19,U07.1,COVID-19,13,1.99,2.12
2025-01-14,19,J18,Pneumonia,0,1.8,0.0
2025-01-14,20,A09,Gastroenteritis,6,2.53,0.94
2025-01-14,20,B50,Malaria,0,2.78,0.0
2025-01-14,20,J10,Influenza,9,2.94,1.41
2025-01-14,21,B15,Hepatitis A,0,2.96,0.0
2025-01-14,21,A09,Gastroenteritis,12,2.54,2.98
2025-01-14,21,A90,Dengue Fever,6,2.57,1.49
2025-01-14,22,J18,Pneumonia,0,2.94,0.0
2025-01-14,22,A09,Gastroenteritis,11,3.31,7.21
2025-01-14,22,A15,Tuberculosis,5,2.32,3.28
2025-01-14,23,A00,Cholera,0,2.26,0.0
2025-01-14,23,A15,Tuberculosis,0,2.11,0.0
2025-01-14,23,A01,Typhoid Fever,0,2.94,0.0
2025-01-14,24,A00,Cholera,0,2.7,0.0
2025-01-14,24,A01,Typhoid Fever,5,2.53,1.23
2025-01-14,24,U07.1,COVID-19,6,3.33,1.47
2025-01-14,25,J18,Pneumonia,9,3.29,6.12
2025-01-14,25,A00,Cholera,0,2.72,0.0
2025-01-14,25,A09,Gastroenteritis,10,2.2,6.8
2025-01-14,26,B15,Hepatitis A,0,2.3,0.0
2025-01-14,26,A00,Cholera,0,2.13,0.0
2025-01-14,26,A01,Typhoid Fever,6,2.52,1.87
2025-01-14,27,A90,Dengue Fever,0,1.91,0.0
2025-01-14,27,B15,Hepatitis A,0,2.04,0.0
2025-01-14,27,A01,Typhoid Fever,0,2.71,0.0
2025-01-14,28,B50,Malaria,0,2.52,0.0
2025-01-14,28,U07.1,COVID-19,5,2.07,0.87
2025-01-14,28,J18,Pneumonia,0,2.89,0.0
2025-01-14,29,A00,Cholera,0,3.34,0.0
2025-01-14,29,A90,Dengue Fever,0,2.61,0.0
2025-01-14,29,J18,Pneumonia,0,2.59,0.0
2025-01-14,30,B15,Hepatitis A,0,3.07,0.0
2025-01-14,30,B50,Malaria,0,2.21,0.0
2025-01-14,30,A09,Gastroenteritis,10,3.01,3.56
2025-01-14,31,B50,Malaria,0,2.67,0.0
2025-01-14,31,B15,Hepatitis A,0,3.33,0.0
2025-01-14,31,J10,Influenza,12,2.59,7.54
2025-01-14,32,A00,Cholera,0,2.07,0.0
2025-01-14,32,A01,Typhoid Fever,7,2.03,2.14
2025-01-14,32,A15,Tuberculosis,6,2.74,1.83
2025-01-14,33,A01,Typhoid Fever,0,2.84,0.0
2025-01-14,33,A00,Cholera,0,2.43,0.0
2025-01-14,33,A09,Gastroenteritis,8,2.76,9.73
2025-01-14,34,U07.1,COVID-19,13,2.15,1.96
2025-01-14,34,A01,Typhoid Fever,7,2.0,1.06
2025-01-14,34,A15,Tuberculosis,0,2.58,0.0
2025-01-14,35,A01,Typhoid Fever,6,1.93,0.93
2025-01-14,35,A90,Dengue Fever,0,3.38,0.0
2025-01-14,35,B15,Hepatitis A,0,3.34,0.0
2025-01-14,36,U07.1,COVID-19,5,2.48,0.79
2025-01-14,36,J18,Pneumonia,5,2.23,0.79
2025-01-14,36,B15,Hepatitis A,0,2.34,0.0
2025-01-14,37,B15,Hepatitis A,0,2.78,0.0
2025-01-14,37,A09,Gastroenteritis,12,2.29,3.67
2025-01-14,37,J18,Pneumonia,5,2.87,1.53
2025-01-14,38,J18,Pneumonia,9,2.86,1.3
2025-01-14,38,A15,Tuberculosis,0,3.26,0.0
2025-01-14,38,U07.1,COVID-19,14,2.4,2.02
2025-01-14,39,J10,Influenza,8,3.05,2.23
2025-01-14,39,A09,Gastroenteritis,10,3.23,2.79
2025-01-14,39,A15,Tuberculosis,0,1.92,0.0
2025-01-14,40,A01,Typhoid Fever,0,3.3,0.0
2025-01-14,40,A09,Gastroenteritis,10,2.77,1.49
2025-01-14,40,A15,Tuberculosis,0,2.97,0.0
2025-01-14,41,B50,Malaria,0,2.62,0.0
2025-01-14,41,A90,Dengue Fever,0,1.93,0.0
2025-01-14,41,A09,Gastroenteritis,8,2.41,5.26
2025-01-14,42,B15,Hepatitis A,0,2.89,0.0
2025-01-14,42,A90,Dengue Fever,7,3.09,1.1
2025-01-14,42,A15,Tuberculosis,0,2.28,0.0
2025-01-14,43,B15,Hepatitis A,0,2.45,0.0
2025-01-14,43,A90,Dengue Fever,0,2.56,0.0
2025-01-14,43,J10,Influenza,13,1.96,6.47
2025-01-14,44,J18,Pneumonia,0,2.52,0.0
2025-01-14,44,B15,Hepatitis A,0,2.93,0.0
2025-01-14,44,J10,Influenza,6,2.25,1.68
2025-01-14,45,A00,Cholera,0,3.1,0.0
2025-01-14,45,B50,Malaria,0,2.6,0.0
2025-01-14,45,J10,Influenza,12,3.13,3.24
2025-01-14,46,B15,Hepatitis A,0,2.71,0.0
2025-01-14,46,B50,Malaria,5,2.73,0.95
2025-01-14,46,A09,Gastroenteritis,10,2.21,1.89
2025-01-14,47,U07.1,COVID-19,14,3.03,2.03
2025-01-14,47,B15,Hepatitis A,0,2.33,0.0
2025-01-14,47,A09,Gastroenteritis,6,2.3,0.87
2025-01-14,48,B50,Malaria,0,2.7,0.0
2025-01-14,48,A01,Typhoid Fever,6,3.09,4.92
2025-01-14,48,U07.1,COVID-19,14,2.38,11.49
2025-01-14,49,J18,Pneumonia,9,2.13,1.78
2025-01-14,49,A09,Gastroenteritis,6,1.96,1.19
2025-01-14,49,A01,Typhoid Fever,0,2.9,0.0
2025-01-14,50,B50,Malaria,0,2.62,0.0
2025-01-14,50,J10,Influenza,10,1.88,3.76
2025-01-14,50,A15,Tuberculosis,0,2.32,0.0
2025-01-14,51,A90,Dengue Fever,6,3.24,1.76
2025-01-14,51,B15,Hepatitis A,0,2.97,0.0
2025-01-14,51,A09,Gastroenteritis,12,2.63,3.53
2025-01-14,52,J18,Pneumonia,5,2.81,0.89
2025-01-14,52,B15,Hepatitis A,0,2.34,0.0
2025-01-14,52,A15,Tuberculosis,5,1.83,0.89
2025-01-14,53,A15,Tuberculosis,6,2.11,3.93
2025-01-14,53,A00,Cholera,0,2.47,0.0
2025-01-14,53,B15,Hepatitis A,0,1.84,0.0
2025-01-14,54,B15,Hepatitis A,0,3.0,0.0
2025-01-14,54,A00,Cholera,0,1.84,0.0
2025-01-14,54,J18,Pneumonia,5,2.45,0.78
2025-01-14,55,B15,Hepatitis A,0,2.87,0.0
2025-01-14,55,A00,Cholera,0,2.45,0.0
2025-01-14,55,U07.1,COVID-19,12,2.16,3.35
2025-01-14,56,A90,Dengue Fever,7,1.94,3.48
2025-01-14,56,B15,Hepatitis A,0,2.83,0.0
2025-01-14,56,A00,Cholera,0,3.27,0.0
2025-01-14,57,A09,Gastroenteritis,10,2.01,1.55
2025-01-14,57,B50,Malaria,0,2.01,0.0
2025-01-14,57,U07.1,COVID-19,11,3.16,1.71
2025-01-14,58,B50,Malaria,0,2.9,0.0
2025-01-14,58,U07.1,COVID-19,8,2.49,1.96
2025-01-14,58,J10,Influenza,10,2.62,2.44
2025-01-14,59,A00,Cholera,0,2.57,0.0
2025-01-14,59,U07.1,COVID-19,11,2.05,2.61
2025-01-14,59,A15,Tuberculosis,0,3.21,0.0
2025-01-14,60,A00,Cholera,0,2.18,0.0
2025-01-14,60,J10,Influenza,9,3.34,3.43
2025-01-14,60,J18,Pneumonia,8,1.82,3.05
2025-01-14,61,A01,Typhoid Fever,0,2.28,0.0
2025-01-14,61,J18,Pneumonia,5,3.37,0.73
2025-01-14,61,A15,Tuberculosis,0,2.76,0.0
2025-01-14,62,J18,Pneumonia,7,3.02,2.71
2025-01-14,62,A01,Typhoid Fever,7,2.36,2.71
2025-01-14,62,B50,Malaria,0,2.31,0.0
2025-01-14,63,J18,Pneumonia,9,2.15,2.76
2025-01-14,63,A00,Cholera,0,2.97,0.0
2025-01-14,63,A90,Dengue Fever,6,2.05,1.84
2025-01-14,64,U07.1,COVID-19,9,3.2,1.56
2025-01-14,64,A15,Tuberculosis,0,2.34,0.0
2025-01-14,64,A01,Typhoid Fever,6,3.15,1.04
2025-01-14,65,A15,Tuberculosis,5,2.71,0.84
2025-01-14,65,A09,Gastroenteritis,7,2.54,1.17
2025-01-14,65,A00,Cholera,0,2.8,0.0
2025-01-14,66,B50,Malaria,0,1.88,0.0
2025-01-14,66,A15,Tuberculosis,6,2.61,3.13
2025-01-14,66,A01,Typhoid Fever,0,3.36,0.0
2025-01-14,67,A90,Dengue Fever,0,2.39,0.0
2025-01-14,67,A09,Gastroenteritis,9,2.95,4.34
2025-01-14,67,B15,Hepatitis A,0,2.56,0.0
2025-01-14,68,A15,Tuberculosis,0,3.09,0.0
2025-01-14,68,A09,Gastroenteritis,6,2.63,1.1
2025-01-14,68,J18,Pneumonia,7,2.87,1.29
2025-01-14,69,A09,Gastroenteritis,11,2.33,1.9
