region_id,region_name,region_type,parent_city,state,latitude,longitude,population,area_sq_km,hospital_count,sanitation_index
22141,Bhagirathpur_Ward_1,ward,Bhagirathpur,34,26.262297,86.074238,3483,5.73,2,5.8
22142,Suntikoppa_Ward_1,ward,Suntikoppa,19,12.471739,75.815481,3502,8.24,1,5.5
22143,Atul_Ward_1,ward,Atul,09,20.543785,72.936624,3313,1.51,1,7.2
22144,Lakhanpur_Ward_1,ward,Lakhanpur,12,32.352545,75.570203,2910,7.47,1,5.6
22145,Luwangsangbam_Ward_1,ward,Luwangsangbam,17,24.863393,93.90557,3426,12.62,2,8.5
22146,Āsara_Ward_1,ward,Āsara,16,20.073381,78.024606,3160,11.4,3,9.0
22147,Borkhera_Ward_1,ward,Borkhera,24,25.514289,75.65608,3197,8.59,3,8.7
22148,Guhāgar_Ward_1,ward,Guhāgar,16,17.449781,73.150989,3020,13.38,2,6.7
22149,Jawaharnagar_Ward_1,ward,Jawaharnagar,09,22.35555,73.121499,3292,14.34,1,7.7
22150,Yārāda_Ward_1,ward,Yārāda,02,17.696929,83.283505,3373,9.67,2,6.6
22151,Zotirpada_Ward_1,ward,Zotirpada,16,18.607987,73.076912,2945,10.21,2,5.2
22152,Dayāl Bāgh_Ward_1,ward,Dayāl Bāgh,36,27.259325,78.010752,2771,13.46,2,4.9
22153,Chakrāta_Ward_1,ward,Chakrāta,39,30.677917,77.864161,3185,7.67,3,6.7
22154,Bharuch INA_Ward_1,ward,Bharuch INA,09,21.723001,73.011218,3636,7.06,1,5.1
22155,Gopālur_Ward_1,ward,Gopālur,40,16.602408,77.805216,3172,5.11,1,5.7
22156,Sāruberā_Ward_1,ward,Sāruberā,38,23.841921,85.986568,2756,12.14,2,5.5
22157,Arki_Ward_1,ward,Arki,11,31.13731,76.960762,2931,3.91,2,6.1
22158,Lengpui_Ward_1,ward,Lengpui,31,23.818858,92.658918,2931,5.22,1,5.5
22159,Kakar Mājra_Ward_1,ward,Kakar Mājra,10,30.507835,77.024721,2693,7.87,2,5.2
22160,Kachujan Gaon_Ward_1,ward,Kachujan Gaon,03,27.472372,95.340042,2966,1.97,1,7.3
22161,Kalaīkunda_Ward_1,ward,Kalaīkunda,28,22.307953,87.24891,3723,14.3,2,7.6
22162,Korampallam_Ward_1,ward,Korampallam,25,8.762821,78.130711,3046,12.12,4,4.3
22163,Ādh_Ward_1,ward,Ādh,36,28.857236,77.781949,3101,13.23,2,6.2
22164,Mugma_Ward_1,ward,Mugma,38,23.741953,86.712627,3111,7.98,1,8.3
22165,Ratnāpuram_Ward_1,ward,Ratnāpuram,40,18.636682,79.535964,2928,14.0,3,8.6
22166,Kānam_Ward_1,ward,Kānam,25,8.551964,78.091817,3345,3.8,3,3.5
22167,Setiya_Ward_1,ward,Setiya,35,22.220424,78.843567,3217,6.68,2,9.5
22168,Rājgarh_Ward_1,ward,Rājgarh,11,30.838243,77.322399,3295,14.09,2,6.8
22169,Dariba_Ward_1,ward,Dariba,24,24.963662,74.174449,3150,5.86,1,6.5
22170,Anjani Khurd_Ward_1,ward,Anjani Khurd,16,20.050279,76.480918,2791,2.31,1,5.2
22171,Nangilickondan_Ward_1,ward,Nangilickondan,25,12.201586,79.467115,2928,10.58,2,5.7
22172,Chowari_Ward_1,ward,Chowari,11,32.425161,75.993018,2865,7.86,2,8.6
22173,Govindapuram_Ward_1,ward,Govindapuram,02,16.187052,80.089363,2740,2.74,1,6.5
22174,Dagshai_Ward_1,ward,Dagshai,11,30.88201,77.050002,3180,13.05,3,8.7
22175,Tipo_Ward_1,ward,Tipo,21,21.077568,85.117943,3276,11.46,1,9.5
22176,Boleng_Ward_1,ward,Boleng,30,28.345485,94.969673,3147,13.48,1,5.1
22177,Heirok_Ward_1,ward,Heirok,17,24.603873,94.092963,2761,14.61,2,5.0
22178,Saputara_Ward_1,ward,Saputara,09,20.566815,73.745389,3042,4.0,2,6.8
22179,Pallevāda_Ward_1,ward,Pallevāda,02,16.572364,81.305236,3272,5.45,2,8.4
22180,Kahol_Ward_1,ward,Kahol,36,28.834531,77.767809,3247,7.52,1,5.0
22181,Barbari (AMC Area)_Ward_1,ward,Barbari (AMC Area),03,27.49187,94.954586,2809,5.8,2,5.9
22182,Chātakonda_Ward_1,ward,Chātakonda,40,17.550277,80.662966,2689,6.07,2,4.2
22183,Dugadda_Ward_1,ward,Dugadda,39,29.834951,78.604337,2694,6.05,2,7.1
22184,Sangat Kalān_Ward_1,ward,Sangat Kalān,23,30.086974,74.834902,2715,14.68,1,5.9
22185,Bakultala_Ward_1,ward,Bakultala,01,12.540411,92.839723,2407,2.4,1,6.7
22186,Hindustan Paper Corporation Ltd. Township_Ward_1,ward,Hindustan Paper Corporation Ltd. Township,03,24.857101,92.59576,2895,2.25,4,6.4
22187,Kodlipet_Ward_1,ward,Kodlipet,19,12.812728,75.897872,2968,1.36,1,4.9
22188,Sachin INA_Ward_1,ward,Sachin INA,09,21.101968,72.849126,3152,11.5,1,7.2
22189,Khonmoh_Ward_1,ward,Khonmoh,12,34.072938,74.934697,2623,1.71,1,5.8
22190,Palaj_Ward_1,ward,Palaj,09,23.215309,72.720877,2695,9.07,2,4.5
22191,Khān Sāhib_Ward_1,ward,Khān Sāhib,12,33.919675,74.628371,2431,2.24,0,7.9
22192,Amaravati_Ward_1,ward,Amaravati,19,14.539257,75.808897,2397,9.62,1,6.0
22193,Adityapatna_Ward_1,ward,Adityapatna,19,13.280755,76.714917,2516,8.31,3,7.9
22194,Chineni_Ward_1,ward,Chineni,12,33.020892,75.312068,2554,5.31,2,7.1
22195,Hosangadi_Ward_1,ward,Hosangadi,19,13.699529,74.964941,2400,7.33,1,4.4
22196,Seoni_Ward_1,ward,Seoni,11,31.251708,77.128947,2792,7.09,1,5.4
22197,Rudraprayāg_Ward_1,ward,Rudraprayāg,39,30.292774,78.98547,2493,4.51,3,6.9
22198,Nāgalwāri_Ward_1,ward,Nāgalwāri,16,21.103427,78.986254,2704,9.25,2,7.3
22199,Gobindpur_Ward_1,ward,Gobindpur,36,28.844336,77.758062,2252,14.04,0,6.4
22200,Khawhai_Ward_1,ward,Khawhai,31,23.366851,93.132408,2390,13.35,0,9.4
22201,Newa Talai_Ward_1,ward,Newa Talai,24,24.383025,73.725595,2462,6.37,1,4.7
22202,Laharijan Natun Bosti_Ward_1,ward,Laharijan Natun Bosti,03,25.939454,93.661247,2570,2.7,2,6.1
22203,Naigaon Dattapur_Ward_1,ward,Naigaon Dattapur,16,20.274116,76.56987,2585,9.2,1,6.8
22204,pedda nakkalapalem_Ward_1,ward,pedda nakkalapalem,02,15.881906,80.135312,2340,1.67,0,8.4
22205,Unjalūr_Ward_1,ward,Unjalūr,25,11.118527,77.903156,2882,3.9,2,5.3
22206,Bānsdih_Ward_1,ward,Bānsdih,34,25.855257,84.824586,2361,1.88,2,6.0
22207,Jutogh_Ward_1,ward,Jutogh,11,31.098844,77.106642,2466,14.91,1,6.6
22208,Wadgaon Tejan_Ward_1,ward,Wadgaon Tejan,16,20.058454,76.499108,2328,11.91,0,7.0
22209,Dwārāhāt_Ward_1,ward,Dwārāhāt,39,29.823064,79.447955,2423,10.05,1,6.6
22210,Kuttālam_Ward_1,ward,Kuttālam,25,8.948822,77.274558,2120,14.43,2,9.5
22211,Jogīghopa_Ward_1,ward,Jogīghopa,03,26.186527,90.56533,2709,7.29,3,4.8
22212,O.C.L. Industrial Township_Ward_1,ward,O.C.L. Industrial Township,21,22.175095,84.568863,2079,6.11,1,7.2
22213,Anini_Ward_1,ward,Anini,30,28.787568,95.910886,2511,1.08,1,6.9
22214,Changar Talai_Ward_1,ward,Changar Talai,11,31.444401,76.482692,2028,2.0,1,5.7
22215,Chetlat_Ward_1,ward,Chetlat,14,11.722303,72.75792,2669,13.65,1,6.0
22216,Koloriāng_Ward_1,ward,Koloriāng,30,27.896721,93.332899,2497,14.12,1,7.4
22217,Dīkshitpur_Ward_1,ward,Dīkshitpur,36,25.124723,82.976661,2730,5.24,2,6.2
22218,Reddivaripalle_Ward_1,ward,Reddivaripalle,02,13.607988,79.045019,2122,11.58,0,7.4
22219,Numaligarh Refinery Township_Ward_1,ward,Numaligarh Refinery Township,03,26.579109,93.752169,2496,14.24,0,2.5
22220,Hill Town_Ward_1,ward,Hill Town,17,24.316145,93.700156,2283,2.52,2,7.2
22221,Biate_Ward_1,ward,Biate,31,23.239863,93.093517,2343,10.87,0,5.1
22222,GSFC Complex INA_Ward_1,ward,GSFC Complex INA,09,22.395011,73.176964,1925,2.74,1,9.3
22223,Kudremukh_Ward_1,ward,Kudremukh,19,13.228617,75.247939,2231,7.6,3,6.4
22224,Madhavkampa_Ward_1,ward,Madhavkampa,09,23.223897,73.235531,2571,12.51,1,6.7
22225,Tetra_Ward_1,ward,Tetra,38,22.860825,84.741017,2296,1.89,2,6.2
22226,Devaprayāg_Ward_1,ward,Devaprayāg,39,30.13247,78.584975,2208,2.34,0,6.4
22227,Jeti_Ward_1,ward,Jeti,36,26.340494,80.873353,2059,9.53,1,5.3
22228,Nadrālā_Ward_1,ward,Nadrālā,36,27.42032,79.190897,2041,14.21,1,4.8
22229,Ganguvāda_Ward_1,ward,Ganguvāda,02,18.650706,84.0962,2141,3.61,0,8.5
22230,Anand Nagar_Ward_1,ward,Anand Nagar,03,26.232112,90.217021,1908,5.68,2,7.8
22231,Thegur_Ward_1,ward,Thegur,19,13.278596,75.743386,2108,6.35,0,7.2
22232,Shivani Pisa_Ward_1,ward,Shivani Pisa,16,20.115157,76.431776,1993,11.55,0,9.5
22233,Paikpara_Ward_1,ward,Paikpara,28,24.781719,87.955869,1920,2.27,0,7.1
22234,Baga_Ward_1,ward,Baga,33,15.568331,73.757163,2103,14.86,1,4.2
22235,Edakkulam_Ward_1,ward,Edakkulam,13,10.640511,76.199719,2074,13.38,1,5.1
22236,Pitampura_Ward_1,ward,Pitampura,07,28.713788,77.1391,1806,12.05,1,5.6
22237,Nagar_Ward_1,ward,Nagar,11,32.141737,77.183857,2376,5.99,1,7.3
22238,Auroville_Ward_1,ward,Auroville,25,11.990742,79.823435,2314,9.03,0,7.9
22239,Sector_Ward_1,ward,Sector,36,28.580747,77.337357,1689,1.31,2,6.4
22240,Pīpalkoti_Ward_1,ward,Pīpalkoti,39,30.400399,79.420272,1694,6.41,1,8.6
22241,Walhur_Ward_1,ward,Walhur,16,20.043179,76.498309,1907,8.55,1,4.5
22242,Gulmarg_Ward_1,ward,Gulmarg,12,34.041177,74.391098,2202,2.21,0,8.1
22243,Manu Bans Grunt_Ward_1,ward,Manu Bans Grunt,39,30.001696,77.919874,2209,12.81,1,5.5
22244,Petro-Chemical Complex INA_Ward_1,ward,Petro-Chemical Complex INA,09,22.365532,73.126333,1859,5.06,2,5.1
22245,Pāngāla_Ward_1,ward,Pāngāla,19,13.242401,74.709393,2218,7.58,2,6.5
22246,Kolanukonda_Ward_1,ward,Kolanukonda,02,16.456638,80.594256,2347,6.66,1,5.6
22247,Kapuria_Ward_1,ward,Kapuria,35,23.88329,78.750838,2155,5.27,1,6.4
22248,Pahārpur_Ward_1,ward,Pahārpur,34,24.728057,84.968342,1936,2.23,1,4.7
22249,Kunzar_Ward_1,ward,Kunzar,12,34.081256,74.508443,1708,11.94,1,7.5
22250,Limodra_Ward_1,ward,Limodra,09,21.350637,72.974544,2174,7.3,3,6.4
22251,Chaupāl_Ward_1,ward,Chaupāl,11,30.937338,77.578166,1953,12.91,2,9.5
22252,Hayuliang_Ward_1,ward,Hayuliang,30,28.051885,96.53477,1707,10.13,3,6.6
22253,Rawālsar_Ward_1,ward,Rawālsar,11,31.673767,76.816798,1777,6.99,1,6.4
22254,Bakloh_Ward_1,ward,Bakloh,23,32.481239,75.902736,1917,7.0,0,3.5
22255,Bakreswar_Ward_1,ward,Bakreswar,28,23.892764,87.375741,2036,6.25,1,7.8
22256,Kharpāda_Ward_1,ward,Kharpāda,16,18.86757,73.079658,1767,4.21,0,7.4
22257,Jubbal_Ward_1,ward,Jubbal,11,31.069394,77.631221,1659,14.51,2,5.4
22258,Thang_Ward_1,ward,Thang,41,34.942301,76.776616,1527,14.72,0,7.0
22259,Anjanvel_Ward_1,ward,Anjanvel,16,17.564267,73.109497,1616,9.94,1,8.2
22260,Kūd_Ward_1,ward,Kūd,12,33.08987,75.285601,1604,11.48,2,5.1
22261,Parva I_Ward_1,ward,Parva I,31,22.081382,92.648446,1670,4.77,0,6.7
22262,Karnāla_Ward_1,ward,Karnāla,16,18.872354,73.077113,1540,1.34,1,5.3
22263,Harina Pashdal Bar_Ward_1,ward,Harina Pashdal Bar,28,21.913616,87.724372,1599,10.82,4,5.2
22264,Akasahebpet_Ward_1,ward,Akasahebpet,02,17.502627,82.586632,1310,4.72,1,5.7
22265,Sarāhan_Ward_1,ward,Sarāhan,11,31.499411,77.803484,1345,12.92,1,5.9
22266,Adha Chat_Ward_1,ward,Adha Chat,36,27.925353,80.759761,1587,6.71,1,4.6
22267,Joka_Ward_1,ward,Joka,21,22.105751,86.477969,1717,5.62,1,6.1
22268,Bhota_Ward_1,ward,Bhota,11,31.606428,76.580628,1446,9.07,2,4.9
22269,Baldeopur_Ward_1,ward,Baldeopur,36,28.652828,79.842822,1251,11.39,1,7.9
22270,Abhaneri_Ward_1,ward,Abhaneri,24,26.998898,76.609722,1190,11.66,1,6.1
22271,Banjār_Ward_1,ward,Banjār,11,31.666541,77.314233,1345,11.98,0,3.3
22272,7LC_Ward_1,ward,7LC,24,29.409444,73.633838,1565,4.73,2,8.6
22273,Fertilizer Corporation of India Township_Ward_1,ward,Fertilizer Corporation of India Township,21,20.890435,85.137324,1229,12.7,2,3.6
22274,Mav Patoda_Ward_1,ward,Mav Patoda,16,19.508969,76.193628,1489,10.04,1,9.4
22275,Baisi_Ward_1,ward,Baisi,34,25.866562,87.727349,1253,6.53,0,7.4
22276,Sagalee_Ward_1,ward,Sagalee,30,27.194627,93.48862,1170,10.81,0,8.9
22277,Pāsaur_Ward_1,ward,Pāsaur,10,28.561585,76.803056,1114,11.52,0,6.4
22278,Kotkhai_Ward_1,ward,Kotkhai,11,31.112736,77.55661,876,9.45,1,5.0
22279,Nayabazar_Ward_1,ward,Nayabazar,29,27.136031,88.263647,1242,6.33,0,6.5
22280,Naina Devi_Ward_1,ward,Naina Devi,11,31.327943,76.527811,1288,2.61,1,6.9
22281,Palackattumala_Ward_1,ward,Palackattumala,13,9.734165,76.641491,1247,4.54,1,5.6
22282,Shakar Pur Baramad_Ward_1,ward,Shakar Pur Baramad,07,28.630934,77.3206,1392,1.59,0,7.1
22283,Ajani Khurd_Ward_1,ward,Ajani Khurd,16,18.61745,76.922675,1029,13.36,1,5.2
22284,Budhikhamari_Ward_1,ward,Budhikhamari,21,22.092359,86.52,1107,7.19,0,7.9
22285,Valsad INA_Ward_1,ward,Valsad INA,09,20.61985,72.979071,1343,3.07,0,4.6
22286,Koyali_Ward_1,ward,Koyali,16,19.980993,76.475084,1161,10.35,0,6.1
22287,Pimpalkhuta_Ward_1,ward,Pimpalkhuta,16,20.020952,76.470569,1262,6.09,0,7.0
22288,Wadgaon Sarhad_Ward_1,ward,Wadgaon Sarhad,16,19.89917,76.471042,1194,12.68,1,6.0
22289,Vālia_Ward_1,ward,Vālia,09,21.595216,73.154144,1238,10.81,0,6.2
22290,Naya Bāzār_Ward_1,ward,Naya Bāzār,29,27.084559,88.267383,990,14.81,0,7.3
22291,Garha Brahman_Ward_1,ward,Garha Brahman,35,23.886847,77.3242,1142,12.8,0,6.3
22292,Kavalūr_Ward_1,ward,Kavalūr,19,15.305849,75.968349,963,14.05,0,7.6
22293,Aar_Ward_1,ward,Aar,24,24.544098,73.55992,1121,1.21,0,8.2
22294,Badian_Ward_1,ward,Badian,23,30.358847,75.335258,1035,5.09,1,9.5
22295,Sinquerim_Ward_1,ward,Sinquerim,33,15.539293,73.776093,854,8.81,0,7.5
22296,Nagla Panchi_Ward_1,ward,Nagla Panchi,36,27.112572,79.158807,814,6.27,0,5.5
22297,Ellora_Ward_1,ward,Ellora,16,20.030782,75.124413,857,11.83,3,7.0
22298,Chapora_Ward_1,ward,Chapora,33,15.616451,73.794561,1119,14.31,2,3.4
22299,Mumbai_Ward_1,ward,Mumbai,16,19.10679,72.868737,1223109,12.53,246,5.3
22300,Mumbai_Ward_2,ward,Mumbai,16,19.102254,72.859869,1238238,13.7,248,6.3
22301,Mumbai_Ward_3,ward,Mumbai,16,19.072231,72.919412,1370465,9.8,274,7.9
22302,Mumbai_Ward_4,ward,Mumbai,16,19.061693,72.849057,1356460,7.94,271,5.0
22303,Mumbai_Ward_5,ward,Mumbai,16,19.081858,72.91608,1335009,2.13,270,9.5
22304,Mumbai_Ward_6,ward,Mumbai,16,19.104991,72.902074,1023494,10.52,208,5.5
22305,Mumbai_Ward_7,ward,Mumbai,16,19.078722,72.878001,1288859,9.21,261,5.9
22306,Mumbai_Ward_8,ward,Mumbai,16,19.04352,72.850741,1499020,11.93,301,6.3
22307,Mumbai_Ward_9,ward,Mumbai,16,19.067728,72.851955,1244165,1.28,250,6.0
22308,Mumbai_Ward_10,ward,Mumbai,16,19.080484,72.878806,1080209,5.49,219,4.2
22309,Delhi_Ward_1,ward,Delhi,07,28.637104,77.272217,1139931,8.79,229,7.0
22310,Delhi_Ward_2,ward,Delhi,07,28.661666,77.23386,1206152,9.46,242,6.0
22311,Delhi_Ward_3,ward,Delhi,07,28.65898,77.245258,932397,14.12,188,5.2
22312,Delhi_Ward_4,ward,Delhi,07,28.657081,77.23757,1075348,4.69,217,9.5
22313,Delhi_Ward_5,ward,Delhi,07,28.653859,77.257918,1146646,13.01,229,8.2
22314,Delhi_Ward_6,ward,Delhi,07,28.63324,77.250267,1000992,2.37,202,4.3
22315,Delhi_Ward_7,ward,Delhi,07,28.653321,77.224,998457,3.5,200,8.1
22316,Delhi_Ward_8,ward,Delhi,07,28.652177,77.252962,1082046,7.12,217,5.7
22317,Delhi_Ward_9,ward,Delhi,07,28.619471,77.219368,894454,2.08,181,4.8
22318,Delhi_Ward_10,ward,Delhi,07,28.697535,77.189533,918647,10.85,185,4.9
22319,Bengaluru_Ward_1,ward,Bengaluru,19,12.949932,77.596945,815582,3.67,163,2.0
22320,Bengaluru_Ward_2,ward,Bengaluru,19,12.95565,77.606499,807659,5.83,162,7.8
22321,Bengaluru_Ward_3,ward,Bengaluru,19,12.953878,77.608548,751212,11.89,152,6.3
22322,Bengaluru_Ward_4,ward,Bengaluru,19,12.969243,77.586165,1059427,12.57,213,7.9
22323,Bengaluru_Ward_5,ward,Bengaluru,19,12.94814,77.601218,825119,3.95,167,4.8
22324,Bengaluru_Ward_6,ward,Bengaluru,19,12.974671,77.590998,799328,6.9,160,5.9
22325,Bengaluru_Ward_7,ward,Bengaluru,19,12.978024,77.570235,847369,11.91,169,6.1
22326,Bengaluru_Ward_8,ward,Bengaluru,19,12.989767,77.599289,889295,5.83,178,8.1
22327,Bengaluru_Ward_9,ward,Bengaluru,19,12.964862,77.60119,812303,12.28,163,7.6
22328,Bengaluru_Ward_10,ward,Bengaluru,19,12.968324,77.580844,819616,3.58,168,5.0
22329,Hyderabad_Ward_1,ward,Hyderabad,40,17.397347,78.456102,672178,6.7,137,6.5
22330,Hyderabad_Ward_2,ward,Hyderabad,40,17.396355,78.481699,708943,4.98,144,9.5
22331,Hyderabad_Ward_3,ward,Hyderabad,40,17.412433,78.464375,755733,10.78,153,4.0
22332,Hyderabad_Ward_4,ward,Hyderabad,40,17.417785,78.471246,668744,10.34,134,4.9
22333,Hyderabad_Ward_5,ward,Hyderabad,40,17.430569,78.481583,679193,5.01,138,9.5
22334,Hyderabad_Ward_6,ward,Hyderabad,40,17.371526,78.410368,786234,14.69,157,7.7
22335,Hyderabad_Ward_7,ward,Hyderabad,40,17.360225,78.468995,687294,13.26,139,6.4
22336,Hyderabad_Ward_8,ward,Hyderabad,40,17.396435,78.462183,665585,13.42,135,7.0
22337,Hyderabad_Ward_9,ward,Hyderabad,40,17.373457,78.460392,680474,6.52,136,6.6
22338,Hyderabad_Ward_10,ward,Hyderabad,40,17.358451,78.441916,675265,4.8,136,3.7
22339,Ahmedabad_Ward_1,ward,Ahmedabad,09,23.010988,72.5708,647562,5.52,133,7.2
22340,Ahmedabad_Ward_2,ward,Ahmedabad,09,23.031221,72.592663,637318,13.6,128,8.5
22341,Ahmedabad_Ward_3,ward,Ahmedabad,09,23.051638,72.574239,609219,12.66,124,7.3
22342,Ahmedabad_Ward_4,ward,Ahmedabad,09,23.011473,72.595509,705662,7.74,146,6.1
22343,Ahmedabad_Ward_5,ward,Ahmedabad,09,23.032582,72.612516,526401,1.37,107,6.7
22344,Ahmedabad_Ward_6,ward,Ahmedabad,09,23.05947,72.588798,586996,7.68,117,5.4
22345,Ahmedabad_Ward_7,ward,Ahmedabad,09,23.043868,72.598231,566098,13.85,113,6.1
22346,Ahmedabad_Ward_8,ward,Ahmedabad,09,23.029637,72.608665,703944,7.56,142,7.6
22347,Ahmedabad_Ward_9,ward,Ahmedabad,09,23.037715,72.572563,694581,13.03,140,9.4
22348,Ahmedabad_Ward_10,ward,Ahmedabad,09,23.001353,72.568291,524737,6.46,105,7.2
22349,Chennai_Ward_1,ward,Chennai,25,13.092628,80.274952,442604,10.2,90,2.5
22350,Chennai_Ward_2,ward,Chennai,25,13.042459,80.314805,497183,5.7,100,9.0
22351,Chennai_Ward_3,ward,Chennai,25,13.08704,80.320879,518007,7.94,106,8.6
22352,Chennai_Ward_4,ward,Chennai,25,13.117819,80.287108,466307,12.45,93,8.4
22353,Chennai_Ward_5,ward,Chennai,25,13.082662,80.285781,497474,1.05,100,2.5
22354,Chennai_Ward_6,ward,Chennai,25,13.105973,80.306155,531328,7.32,107,5.9
22355,Chennai_Ward_7,ward,Chennai,25,13.078085,80.264595,509788,14.63,102,3.3
22356,Chennai_Ward_8,ward,Chennai,25,13.076034,80.25078,427764,13.1,87,7.4
22357,Chennai_Ward_9,ward,Chennai,25,13.11615,80.249658,477716,3.16,98,4.9
22358,Chennai_Ward_10,ward,Chennai,25,13.114668,80.256887,417386,9.68,84,2.8
22359,Kolkata_Ward_1,ward,Kolkata,28,22.581719,88.312907,484149,5.25,100,4.7
22360,Kolkata_Ward_2,ward,Kolkata,28,22.53402,88.362833,441523,14.19,89,6.1
22361,Kolkata_Ward_3,ward,Kolkata,28,22.565497,88.378739,532065,8.54,107,8.0
22362,Kolkata_Ward_4,ward,Kolkata,28,22.606759,88.380496,421597,10.7,85,6.9
22363,Kolkata_Ward_5,ward,Kolkata,28,22.619342,88.365335,457487,8.15,92,5.1
22364,Kolkata_Ward_6,ward,Kolkata,28,22.581469,88.356165,496666,12.49,101,7.0
22365,Kolkata_Ward_7,ward,Kolkata,28,22.570981,88.387884,513177,9.96,104,5.0
22366,Kolkata_Ward_8,ward,Kolkata,28,22.594791,88.336692,487710,1.74,98,9.1
22367,Kolkata_Ward_9,ward,Kolkata,28,22.546312,88.38446,470728,10.43,96,5.5
22368,Kolkata_Ward_10,ward,Kolkata,28,22.558281,88.30717,471680,5.22,94,8.1
22369,Surat_Ward_1,ward,Surat,09,21.206411,72.844558,498149,3.63,100,6.5
22370,Surat_Ward_2,ward,Surat,09,21.179493,72.81253,416369,11.76,83,6.4
22371,Surat_Ward_3,ward,Surat,09,21.170945,72.841313,445343,13.99,90,7.1
22372,Surat_Ward_4,ward,Surat,09,21.192681,72.819932,469043,3.8,95,8.6
22373,Surat_Ward_5,ward,Surat,09,21.190914,72.820661,479716,10.37,97,7.2
22374,Surat_Ward_6,ward,Surat,09,21.189153,72.844956,433758,2.17,88,5.7
22375,Surat_Ward_7,ward,Surat,09,21.168418,72.829639,377885,1.03,78,8.4
22376,Surat_Ward_8,ward,Surat,09,21.239565,72.82283,397122,4.55,80,7.7
22377,Surat_Ward_9,ward,Surat,09,21.236949,72.810011,483063,13.3,97,6.8
22378,Surat_Ward_10,ward,Surat,09,21.191699,72.813033,486894,6.04,97,7.3
22379,Pune_Ward_1,ward,Pune,16,18.525214,73.845146,358833,14.43,73,7.1
22380,Pune_Ward_2,ward,Pune,16,18.499925,73.874086,271979,8.74,54,7.2
22381,Pune_Ward_3,ward,Pune,16,18.537342,73.856837,258280,11.34,53,6.7
22382,Pune_Ward_4,ward,Pune,16,18.55197,73.867461,289617,14.98,58,7.0
22383,Pune_Ward_5,ward,Pune,16,18.512295,73.819767,272058,7.96,58,6.2
22384,Pune_Ward_6,ward,Pune,16,18.488614,73.900125,307898,4.56,62,5.8
22385,Pune_Ward_7,ward,Pune,16,18.512928,73.869782,284154,12.0,57,6.7
22386,Pune_Ward_8,ward,Pune,16,18.495069,73.83298,316499,9.36,64,6.4
22387,Pune_Ward_9,ward,Pune,16,18.502557,73.840875,346027,12.72,70,2.9
22388,Pune_Ward_10,ward,Pune,16,18.501605,73.834167,265969,12.7,53,6.7
22389,Jaipur_Ward_1,ward,Jaipur,24,26.93455,75.769519,290024,7.34,58,6.5
22390,Jaipur_Ward_2,ward,Jaipur,24,26.959087,75.767007,291471,4.23,59,4.5
22391,Jaipur_Ward_3,ward,Jaipur,24,26.890364,75.791698,320429,1.41,65,7.7
22392,Jaipur_Ward_4,ward,Jaipur,24,26.911957,75.822001,308082,9.37,62,6.5
22393,Jaipur_Ward_5,ward,Jaipur,24,26.90879,75.760101,331226,14.04,67,6.5
22394,Jaipur_Ward_6,ward,Jaipur,24,26.898723,75.77744,276482,7.16,58,5.8
22395,Jaipur_Ward_7,ward,Jaipur,24,26.900249,75.804259,273834,1.58,57,8.6
22396,Jaipur_Ward_8,ward,Jaipur,24,26.912079,75.77578,319655,12.19,64,7.3
22397,Jaipur_Ward_9,ward,Jaipur,24,26.913306,75.829845,292812,12.12,61,8.2
22398,Jaipur_Ward_10,ward,Jaipur,24,26.90809,75.755871,320873,4.02,64,4.7
22399,Kanpur_Ward_1,ward,Kanpur,36,26.447813,80.33775,249092,3.51,51,6.2
22400,Kanpur_Ward_2,ward,Kanpur,36,26.460783,80.380949,261315,11.89,52,2.7
22401,Kanpur_Ward_3,ward,Kanpur,36,26.46498,80.332541,263619,8.69,54,6.7
22402,Kanpur_Ward_4,ward,Kanpur,36,26.448705,80.335867,328196,4.2,70,6.9
22403,Kanpur_Ward_5,ward,Kanpur,36,26.473168,80.355631,282508,14.75,58,5.3
22404,Kanpur_Ward_6,ward,Kanpur,36,26.463179,80.313072,328021,5.55,67,5.9
22405,Kanpur_Ward_7,ward,Kanpur,36,26.47505,80.350081,288650,13.72,60,5.1
22406,Kanpur_Ward_8,ward,Kanpur,36,26.476014,80.374689,283401,6.59,58,7.0
22407,Kanpur_Ward_9,ward,Kanpur,36,26.462181,80.364232,312278,13.76,62,5.1
22408,Kanpur_Ward_10,ward,Kanpur,36,26.462025,80.348271,258651,12.02,52,6.3
22409,Navi Mumbai_Ward_1,ward,Navi Mumbai,16,19.058802,73.036036,293205,5.52,59,4.7
22410,Navi Mumbai_Ward_2,ward,Navi Mumbai,16,19.054337,73.00468,256653,7.63,51,7.0
22411,Navi Mumbai_Ward_3,ward,Navi Mumbai,16,19.032281,73.012632,285080,8.48,57,3.7
22412,Navi Mumbai_Ward_4,ward,Navi Mumbai,16,19.048293,73.041696,287645,8.13,58,5.9
22413,Navi Mumbai_Ward_5,ward,Navi Mumbai,16,19.035712,73.032263,285835,11.26,57,5.9
22414,Navi Mumbai_Ward_6,ward,Navi Mumbai,16,19.022591,72.997696,229492,8.04,47,4.7
22415,Navi Mumbai_Ward_7,ward,Navi Mumbai,16,19.07388,73.002951,316867,1.8,64,4.2
22416,Navi Mumbai_Ward_8,ward,Navi Mumbai,16,19.032314,73.038904,234679,8.11,47,6.9
