region_id,region_name,city,state,latitude,longitude,population,cluster,total_cases,avg_cases,outbreak_count,outbreak_rate
667,Borivli_Ward_3,Borivli,Tripura,19.215909,72.864064,87507,0,1602,6.114503816793893,27,0.10305343511450382
668,Borivli_Ward_4,Borivli,Tripura,19.218966,72.83642,108638,0,1470,5.568181818181818,19,0.07196969696969698
669,Borivli_Ward_5,Borivli,Tripura,19.236029,72.840357,84166,0,757,3.349557522123894,10,0.04424778761061947
670,Borivli_Ward_6,Borivli,Tripura,19.229017,72.879814,119808,0,1929,7.118081180811808,26,0.0959409594095941
671,Bhavnagar_Ward_1,Bhavnagar,Uttar Pradesh,21.797425,72.131118,221714,7,3520,11.77257525083612,33,0.11036789297658862
672,Bhavnagar_Ward_2,Bhavnagar,Uttar Pradesh,21.777977,72.14916,168109,7,2871,10.290322580645162,27,0.0967741935483871
673,Bhavnagar_Ward_3,Bhavnagar,Uttar Pradesh,21.793617,72.15332,170341,7,2933,10.626811594202898,23,0.08333333333333333
674,Sangli_Ward_1,Sangli,Tripura,16.87061,74.572566,66285,26,930,4.115044247787611,14,0.061946902654867256
675,Sangli_Ward_2,Sangli,Tripura,16.839593,74.559908,82893,26,1361,5.791489361702127,17,0.07234042553191489
676,Sangli_Ward_3,Sangli,Tripura,16.859652,74.553862,81698,26,1428,6.31858407079646,23,0.10176991150442478
677,Sangli_Ward_4,Sangli,Tripura,16.831238,74.554679,61562,26,1023,4.758139534883721,13,0.06046511627906977
678,Sangli_Ward_5,Sangli,Tripura,16.865543,74.541547,55420,26,1030,5.33678756476684,17,0.08808290155440414
679,Sangli_Ward_6,Sangli,Tripura,16.842215,74.547459,89076,26,1532,6.227642276422764,21,0.08536585365853659
680,Sangli_Ward_7,Sangli,Tripura,16.847913,74.555695,83732,26,1091,4.471311475409836,16,0.06557377049180328
681,Sangli_Ward_8,Sangli,Tripura,16.854488,74.532873,81721,26,1191,4.941908713692946,21,0.08713692946058091
682,Jamnagar_Ward_1,Jamnagar,Uttar Pradesh,22.461999,70.064797,73273,16,837,3.576923076923077,9,0.038461538461538464
683,Jamnagar_Ward_2,Jamnagar,Uttar Pradesh,22.470788,70.07181,81133,16,1804,7.102362204724409,24,0.09448818897637795
684,Jamnagar_Ward_3,Jamnagar,Uttar Pradesh,22.486005,70.07503,53504,16,986,4.833333333333333,18,0.08823529411764706
685,Jamnagar_Ward_4,Jamnagar,Uttar Pradesh,22.490796,70.065474,62099,16,1192,5.297777777777778,22,0.09777777777777778
686,Jamnagar_Ward_5,Jamnagar,Uttar Pradesh,22.491358,70.068097,70950,16,1422,6.552995391705069,16,0.07373271889400922
687,Jamnagar_Ward_6,Jamnagar,Uttar Pradesh,22.48092,70.079322,50962,16,772,4.128342245989304,18,0.0962566844919786
688,Jamnagar_Ward_7,Jamnagar,Uttar Pradesh,22.488781,70.072151,51250,16,715,3.907103825136612,16,0.08743169398907104
689,Jamnagar_Ward_8,Jamnagar,Uttar Pradesh,22.488898,70.088519,57579,16,933,4.884816753926701,11,0.05759162303664921
690,Jamnagar_Ward_9,Jamnagar,Uttar Pradesh,22.477534,70.051391,47168,16,596,3.1041666666666665,11,0.057291666666666664
691,Jammu_Ward_1,Jammu,Lakshadweep,32.713741,74.841933,74613,32,966,4.431192660550459,15,0.06880733944954129
692,Jammu_Ward_2,Jammu,Lakshadweep,32.732908,74.844604,106155,32,1644,6.966101694915254,23,0.09745762711864407
693,Jammu_Ward_3,Jammu,Lakshadweep,32.750214,74.887218,78123,32,1021,4.558035714285714,18,0.08035714285714286
694,Jammu_Ward_4,Jammu,Lakshadweep,32.744021,74.846739,80241,32,1354,6.044642857142857,17,0.07589285714285714
695,Jammu_Ward_5,Jammu,Lakshadweep,32.705003,74.863846,87057,32,1515,6.3655462184873945,24,0.10084033613445378
696,Jammu_Ward_6,Jammu,Lakshadweep,32.733449,74.840533,57631,32,821,4.276041666666667,9,0.046875
697,Jammu_Ward_7,Jammu,Lakshadweep,32.72456,74.869489,63564,32,883,3.8898678414096914,18,0.07929515418502203
698,Bokaro_Ward_1,Bokaro,38,23.671861,86.152119,128283,6,1455,5.290909090909091,19,0.06909090909090909
699,Bokaro_Ward_2,Bokaro,38,23.660551,86.156547,101767,6,1812,7.365853658536586,26,0.10569105691056911
700,Bokaro_Ward_3,Bokaro,38,23.662617,86.180177,141831,6,1492,5.651515151515151,9,0.03409090909090909
701,Bokaro_Ward_4,Bokaro,38,23.6735,86.151276,139659,6,2315,8.151408450704226,25,0.0880281690140845
702,Nanded_Ward_1,Nanded,Tripura,19.172579,77.319296,83258,0,967,4.375565610859729,11,0.049773755656108594
703,Nanded_Ward_2,Nanded,Tripura,19.170201,77.306676,82804,0,1170,5.064935064935065,18,0.07792207792207792
704,Nanded_Ward_3,Nanded,Tripura,19.148834,77.318501,80273,0,1447,5.586872586872587,28,0.10810810810810811
705,Nanded_Ward_4,Nanded,Tripura,19.129096,77.313679,70112,0,852,3.8727272727272726,16,0.07272727272727272
706,Nanded_Ward_5,Nanded,Tripura,19.15533,77.301161,107349,0,1384,6.123893805309734,20,0.08849557522123894
707,Nanded_Ward_6,Nanded,Tripura,19.162946,77.334519,68518,0,745,3.267543859649123,12,0.05263157894736842
708,Kozhikode_Ward_1,Kozhikode,Nagaland,11.241834,75.803948,57836,10,801,3.8883495145631066,13,0.06310679611650485
709,Kozhikode_Ward_2,Kozhikode,Nagaland,11.245555,75.783581,39930,10,834,4.233502538071066,21,0.1065989847715736
710,Kozhikode_Ward_3,Kozhikode,Nagaland,11.224016,75.787722,36720,10,579,3.4058823529411764,15,0.08823529411764706
711,Kozhikode_Ward_4,Kozhikode,Nagaland,11.257845,75.792562,49875,10,662,3.6983240223463687,13,0.07262569832402235
712,Kozhikode_Ward_5,Kozhikode,Nagaland,11.249485,75.772847,39649,10,754,4.488095238095238,14,0.08333333333333333
713,Kozhikode_Ward_6,Kozhikode,Nagaland,11.242278,75.778544,37038,10,625,3.7650602409638556,14,0.08433734939759036
714,Kozhikode_Ward_7,Kozhikode,Nagaland,11.252059,75.800122,41537,10,809,4.2356020942408374,17,0.08900523560209424
715,Kozhikode_Ward_8,Kozhikode,Nagaland,11.265748,75.787614,34009,10,739,4.347058823529411,16,0.09411764705882353
716,Kozhikode_Ward_9,Kozhikode,Nagaland,11.226675,75.784864,54522,10,881,4.136150234741784,20,0.09389671361502347
717,Kozhikode_Ward_10,Kozhikode,Nagaland,11.238805,75.769753,40362,10,596,3.725,11,0.06875
718,Kozhikode_Ward_11,Kozhikode,Nagaland,11.260443,75.773089,45017,10,882,4.716577540106952,18,0.0962566844919786
719,Kozhikode_Ward_12,Kozhikode,Nagaland,11.267461,75.763793,32806,10,450,2.9411764705882355,9,0.058823529411764705
720,Kolhapur_Ward_1,Kolhapur,Tripura,16.693361,74.222607,51377,26,912,5.123595505617978,18,0.10112359550561797
721,Kolhapur_Ward_2,Kolhapur,Tripura,16.695524,74.228436,53134,26,680,3.5416666666666665,18,0.09375
722,Kolhapur_Ward_3,Kolhapur,Tripura,16.720434,74.254849,56109,26,890,4.836956521739131,13,0.07065217391304347
723,Kolhapur_Ward_4,Kolhapur,Tripura,16.679169,74.209516,79356,26,1220,5.236051502145923,12,0.05150214592274678
724,Kolhapur_Ward_5,Kolhapur,Tripura,16.699275,74.228065,57407,26,736,3.2857142857142856,10,0.044642857142857144
725,Kolhapur_Ward_6,Kolhapur,Tripura,16.667973,74.218315,87666,26,1386,5.588709677419355,24,0.0967741935483871
726,Kolhapur_Ward_7,Kolhapur,Tripura,16.693198,74.25437,81498,26,1030,4.703196347031963,24,0.1095890410958904
727,Kolhapur_Ward_8,Kolhapur,Tripura,16.689734,74.246694,80761,26,1263,5.491304347826087,21,0.09130434782608696
728,Nellore_Ward_1,Nellore,Himachal Pradesh,14.460578,79.98198,66696,5,1203,5.4434389140271495,21,0.09502262443438914
729,Nellore_Ward_2,Nellore,Himachal Pradesh,14.474142,79.98214,83438,5,1211,5.3584070796460175,22,0.09734513274336283
730,Nellore_Ward_3,Nellore,Himachal Pradesh,14.438868,79.977154,104884,5,1193,4.518939393939394,18,0.06818181818181818
731,Nellore_Ward_4,Nellore,Himachal Pradesh,14.448608,79.995195,89906,5,2001,7.785992217898833,22,0.08560311284046693
732,Nellore_Ward_5,Nellore,Himachal Pradesh,14.453284,79.971431,75168,5,1151,4.877118644067797,17,0.07203389830508475
733,Nellore_Ward_6,Nellore,Himachal Pradesh,14.464325,79.993907,94044,5,1968,7.778656126482214,23,0.09090909090909091
734,Kalaburagi_Ward_1,Kalaburagi,Karnataka,17.35875,76.809663,59152,0,706,3.583756345177665,13,0.06598984771573604
735,Kalaburagi_Ward_2,Kalaburagi,Karnataka,17.330588,76.825981,64603,0,814,3.5238095238095237,16,0.06926406926406926
736,Kalaburagi_Ward_3,Kalaburagi,Karnataka,17.299975,76.850371,40891,0,673,3.935672514619883,17,0.09941520467836257
737,Kalaburagi_Ward_4,Kalaburagi,Karnataka,17.33163,76.818385,43413,0,992,4.910891089108911,21,0.10396039603960396
738,Kalaburagi_Ward_5,Kalaburagi,Karnataka,17.344388,76.847022,65978,0,1110,5.138888888888889,20,0.09259259259259259
739,Kalaburagi_Ward_6,Kalaburagi,Karnataka,17.33657,76.849103,46457,0,948,5.543859649122807,19,0.1111111111111111
740,Kalaburagi_Ward_7,Kalaburagi,Karnataka,17.341277,76.874845,57591,0,820,4.248704663212435,17,0.08808290155440414
741,Kalaburagi_Ward_8,Kalaburagi,Karnataka,17.341043,76.83887,61732,0,1062,5.08133971291866,24,0.11483253588516747
742,Kalaburagi_Ward_9,Kalaburagi,Karnataka,17.35754,76.854314,57653,0,637,3.1379310344827585,11,0.054187192118226604
743,Kalaburagi_Ward_10,Kalaburagi,Karnataka,17.339473,76.806339,44457,0,530,3.045977011494253,14,0.08045977011494253
744,Ajmer_Ward_1,Ajmer,Gujarat,26.440481,74.645323,54725,33,855,4.150485436893204,17,0.0825242718446602
745,Ajmer_Ward_2,Ajmer,Gujarat,26.421124,74.639097,68830,33,1043,4.873831775700935,23,0.10747663551401869
746,Ajmer_Ward_3,Ajmer,Gujarat,26.447296,74.639109,68957,33,1322,6.295238095238095,21,0.1
747,Ajmer_Ward_4,Ajmer,Gujarat,26.45237,74.645759,64385,33,1162,5.533333333333333,14,0.06666666666666667
748,Ajmer_Ward_5,Ajmer,Gujarat,26.442652,74.627944,60434,33,835,4.014423076923077,12,0.057692307692307696
749,Ajmer_Ward_6,Ajmer,Gujarat,26.437325,74.64165,43498,33,679,3.730769230769231,16,0.08791208791208792
750,Ajmer_Ward_7,Ajmer,Gujarat,26.443413,74.630857,43623,33,578,3.1933701657458564,13,0.0718232044198895
751,Ajmer_Ward_8,Ajmer,Gujarat,26.424322,74.650424,53587,33,580,3.005181347150259,13,0.06735751295336788
752,Ajmer_Ward_9,Ajmer,Gujarat,26.448203,74.642878,67519,33,1727,8.107981220657276,20,0.09389671361502347
753,Dehradun_Ward_1,Dehradun,39,30.307163,77.991334,60282,1,717,3.497560975609756,12,0.05853658536585366
754,Dehradun_Ward_2,Dehradun,39,30.321107,78.047024,55665,1,904,4.52,16,0.08
755,Dehradun_Ward_3,Dehradun,39,30.338417,78.027693,54062,1,873,4.098591549295775,16,0.07511737089201878
756,Dehradun_Ward_4,Dehradun,39,30.33033,78.03745,65758,1,1131,5.1880733944954125,18,0.08256880733944955
757,Dehradun_Ward_5,Dehradun,39,30.346363,78.04065,49276,1,786,4.491428571428571,16,0.09142857142857143
758,Dehradun_Ward_6,Dehradun,39,30.328619,78.027978,42866,1,766,3.9081632653061225,17,0.08673469387755102
759,Dehradun_Ward_7,Dehradun,39,30.306592,78.04973,42310,1,809,4.932926829268292,16,0.0975609756097561
760,Dehradun_Ward_8,Dehradun,39,30.322256,78.032525,51223,1,830,4.7701149425287355,12,0.06896551724137931
761,Dehradun_Ward_9,Dehradun,39,30.318605,78.029336,42921,1,874,4.505154639175258,16,0.08247422680412371
762,Dehradun_Ward_10,Dehradun,39,30.295755,78.033039,62127,1,785,3.738095238095238,15,0.07142857142857142
763,Erode_Ward_1,Erode,25,11.355694,77.728607,97362,10,1760,7.857142857142857,22,0.09821428571428571
764,Erode_Ward_2,Erode,25,11.364108,77.71374,116953,10,2373,8.887640449438202,27,0.10112359550561797
765,Erode_Ward_3,Erode,25,11.351732,77.718562,119317,10,1747,6.470370370370371,17,0.06296296296296296
766,Erode_Ward_4,Erode,25,11.331117,77.745592,100277,10,1814,6.897338403041825,21,0.07984790874524715
767,Erode_Ward_5,Erode,25,11.35999,77.715749,97724,10,1426,5.844262295081967,22,0.09016393442622951
768,Durgapur_Ward_1,Durgapur,West Bengal,23.51024,87.305831,72981,6,1053,4.920560747663552,16,0.07476635514018691
769,Durgapur_Ward_2,Durgapur,West Bengal,23.506715,87.30595,77829,6,1456,6.358078602620087,15,0.06550218340611354
770,Durgapur_Ward_3,Durgapur,West Bengal,23.499397,87.333471,70153,6,1088,4.857142857142857,18,0.08035714285714286
771,Durgapur_Ward_4,Durgapur,West Bengal,23.531885,87.327088,53594,6,750,4.166666666666667,16,0.08888888888888889
772,Durgapur_Ward_5,Durgapur,West Bengal,23.520899,87.311853,77774,6,1204,5.123404255319149,24,0.10212765957446808
773,Durgapur_Ward_6,Durgapur,West Bengal,23.493046,87.268549,69056,6,1152,5.284403669724771,15,0.06880733944954129
774,Durgapur_Ward_7,Durgapur,West Bengal,23.519483,87.296523,76335,6,1107,4.651260504201681,19,0.07983193277310924
775,Ulhasnagar_Ward_1,Ulhasnagar,Tripura,19.224568,73.142839,106892,0,1310,5.137254901960785,17,0.06666666666666667
776,Ulhasnagar_Ward_2,Ulhasnagar,Tripura,19.223867,73.167193,91222,0,1296,5.864253393665158,21,0.09502262443438914
777,Ulhasnagar_Ward_3,Ulhasnagar,Tripura,19.231466,73.13932,101557,0,1455,5.773809523809524,14,0.05555555555555555
778,Ulhasnagar_Ward_4,Ulhasnagar,Tripura,19.202176,73.130062,127562,0,2232,8.297397769516728,27,0.10037174721189591
779,Ulhasnagar_Ward_5,Ulhasnagar,Tripura,19.220845,73.142362,89791,0,1716,6.919354838709677,21,0.0846774193548387
780,Loni_Ward_1,Loni,Telangana,28.756822,77.270598,61608,1,851,4.319796954314721,13,0.06598984771573604
781,Loni_Ward_2,Loni,Telangana,28.757367,77.294183,82547,1,1583,7.228310502283105,19,0.0867579908675799
782,Loni_Ward_3,Loni,Telangana,28.743992,77.285638,91951,1,1277,4.949612403100775,18,0.06976744186046512
783,Loni_Ward_4,Loni,Telangana,28.706316,77.298798,74591,1,1028,4.568888888888889,16,0.07111111111111111
784,Loni_Ward_5,Loni,Telangana,28.735077,77.280093,111754,1,1584,6.1875,23,0.08984375
785,Loni_Ward_6,Loni,Telangana,28.758841,77.247411,73564,1,963,4.205240174672489,14,0.0611353711790393
786,Siliguri_Ward_1,Siliguri,West Bengal,26.701969,88.426115,48862,34,821,4.321052631578947,22,0.11578947368421053
787,Siliguri_Ward_2,Siliguri,West Bengal,26.710722,88.436885,33208,34,455,2.808641975308642,11,0.06790123456790123
788,Siliguri_Ward_3,Siliguri,West Bengal,26.702814,88.458335,44216,34,668,3.572192513368984,17,0.09090909090909091
789,Siliguri_Ward_4,Siliguri,West Bengal,26.709957,88.446188,49773,34,495,3.09375,9,0.05625
790,Siliguri_Ward_5,Siliguri,West Bengal,26.716336,88.447809,37602,34,617,3.880503144654088,11,0.06918238993710692
791,Siliguri_Ward_6,Siliguri,West Bengal,26.731566,88.4233,46424,34,562,3.2298850574712645,14,0.08045977011494253
792,Siliguri_Ward_7,Siliguri,West Bengal,26.723421,88.417117,46996,34,936,5.229050279329609,17,0.09497206703910614
793,Siliguri_Ward_8,Siliguri,West Bengal,26.712504,88.461453,45337,34,756,4.369942196531792,18,0.10404624277456648
794,Siliguri_Ward_9,Siliguri,West Bengal,26.7132,88.444365,49207,34,856,4.7032967032967035,17,0.09340659340659341
795,Siliguri_Ward_10,Siliguri,West Bengal,26.708664,88.415193,43902,34,483,2.683333333333333,9,0.05
796,Siliguri_Ward_11,Siliguri,West Bengal,26.705664,88.400197,47603,34,647,2.954337899543379,9,0.0410958904109589
797,Ujjain_Ward_1,Ujjain,35,23.180408,75.768574,42719,11,579,3.4464285714285716,14,0.08333333333333333
798,Ujjain_Ward_2,Ujjain,35,23.180871,75.756616,48988,11,811,4.075376884422111,15,0.07537688442211055
799,Ujjain_Ward_3,Ujjain,35,23.199781,75.791027,49853,11,1087,5.907608695652174,20,0.10869565217391304
800,Ujjain_Ward_4,Ujjain,35,23.185175,75.764066,56437,11,786,4.136842105263158,17,0.08947368421052632
801,Ujjain_Ward_5,Ujjain,35,23.160129,75.773303,36545,11,442,3.112676056338028,10,0.07042253521126761
802,Ujjain_Ward_6,Ujjain,35,23.159482,75.770697,39495,11,613,3.6706586826347305,14,0.08383233532934131
803,Ujjain_Ward_7,Ujjain,35,23.167778,75.786981,43090,11,714,3.988826815642458,12,0.0670391061452514
804,Ujjain_Ward_8,Ujjain,35,23.193369,75.759372,47003,11,1021,5.373684210526315,14,0.07368421052631578
805,Ujjain_Ward_9,Ujjain,35,23.17625,75.791519,52098,11,959,4.819095477386934,22,0.11055276381909548
806,Ujjain_Ward_10,Ujjain,35,23.177342,75.750612,52271,11,795,4.035532994923858,14,0.07106598984771574
807,Ujjain_Ward_11,Ujjain,35,23.173457,75.789938,45328,11,1001,5.853801169590644,13,0.07602339181286549
808,Bilimora_Ward_1,Bilimora,Uttar Pradesh,20.752265,72.967672,63114,7,644,3.4074074074074074,12,0.06349206349206349
809,Bilimora_Ward_2,Bilimora,Uttar Pradesh,20.783688,72.964218,76016,7,1027,4.54424778761062,15,0.06637168141592921
810,Bilimora_Ward_3,Bilimora,Uttar Pradesh,20.76998,72.931851,59046,7,715,3.907103825136612,16,0.08743169398907104
811,Bilimora_Ward_4,Bilimora,Uttar Pradesh,20.765834,72.936247,56923,7,821,3.6981981981981984,18,0.08108108108108109
812,Bilimora_Ward_5,Bilimora,Uttar Pradesh,20.780308,72.971081,84707,7,1357,5.725738396624473,23,0.0970464135021097
813,Bilimora_Ward_6,Bilimora,Uttar Pradesh,20.773719,72.979272,79393,7,1608,6.483870967741935,25,0.10080645161290322
814,Bilimora_Ward_7,Bilimora,Uttar Pradesh,20.770056,72.959465,63902,7,992,4.635514018691588,18,0.08411214953271028
815,Karol Bagh_Ward_1,Karol Bagh,Delhi,28.666277,77.20041,33598,1,510,3.4693877551020407,10,0.06802721088435375
816,Karol Bagh_Ward_2,Karol Bagh,Delhi,28.681991,77.204052,50393,1,759,3.6666666666666665,19,0.09178743961352658
817,Karol Bagh_Ward_3,Karol Bagh,Delhi,28.642248,77.184655,36041,1,497,3.1455696202531644,13,0.08227848101265822
818,Karol Bagh_Ward_4,Karol Bagh,Delhi,28.660139,77.18137,48062,1,544,3.2189349112426036,9,0.05325443786982249
819,Karol Bagh_Ward_5,Karol Bagh,Delhi,28.63785,77.176257,52982,1,704,3.6666666666666665,14,0.07291666666666667
820,Karol Bagh_Ward_6,Karol Bagh,Delhi,28.665502,77.210676,32714,1,459,2.815950920245399,12,0.0736196319018405
821,Karol Bagh_Ward_7,Karol Bagh,Delhi,28.649482,77.203423,30481,1,497,3.2483660130718954,13,0.08496732026143791
822,Karol Bagh_Ward_8,Karol Bagh,Delhi,28.664503,77.189156,41320,1,729,4.05,13,0.07222222222222222
823,Karol Bagh_Ward_9,Karol Bagh,Delhi,28.655291,77.161477,31140,1,525,3.6971830985915495,17,0.11971830985915492
824,Karol Bagh_Ward_10,Karol Bagh,Delhi,28.618085,77.207593,47542,1,553,2.9731182795698925,13,0.06989247311827956
825,Karol Bagh_Ward_11,Karol Bagh,Delhi,28.656616,77.178055,30477,1,573,3.794701986754967,13,0.08609271523178808
826,Karol Bagh_Ward_12,Karol Bagh,Delhi,28.617903,77.205657,35652,1,489,2.778409090909091,10,0.056818181818181816
827,Asansol_Ward_1,Asansol,West Bengal,23.678221,86.990832,57730,6,957,4.785,20,0.1
828,Asansol_Ward_2,Asansol,West Bengal,23.693533,86.980142,50731,6,526,2.797872340425532,9,0.047872340425531915
829,Asansol_Ward_3,Asansol,West Bengal,23.690541,87.005781,45493,6,689,3.9371428571428573,17,0.09714285714285714
830,Asansol_Ward_4,Asansol,West Bengal,23.687779,86.984766,66770,6,807,3.635135135135135,16,0.07207207207207207
831,Asansol_Ward_5,Asansol,West Bengal,23.660057,86.993261,40115,6,600,4.054054054054054,13,0.08783783783783784
832,Asansol_Ward_6,Asansol,West Bengal,23.71107,86.967469,51070,6,740,3.645320197044335,18,0.08866995073891626
833,Asansol_Ward_7,Asansol,West Bengal,23.696081,86.989595,71586,6,1172,5.1629955947136565,23,0.1013215859030837
834,Asansol_Ward_8,Asansol,West Bengal,23.702587,86.993938,67273,6,1323,5.6781115879828326,19,0.0815450643776824
835,Asansol_Ward_9,Asansol,West Bengal,23.676412,86.994678,60751,6,754,3.556603773584906,14,0.0660377358490566
836,Mangaluru_Ward_1,Mangaluru,Karnataka,12.921517,74.848022,41482,35,852,4.786516853932584,18,0.10112359550561797
837,Mangaluru_Ward_2,Mangaluru,Karnataka,12.92354,74.847361,41638,35,619,3.7289156626506026,12,0.07228915662650602
838,Mangaluru_Ward_3,Mangaluru,Karnataka,12.902866,74.863108,43962,35,784,4.331491712707182,13,0.0718232044198895
839,Mangaluru_Ward_4,Mangaluru,Karnataka,12.884685,74.838117,53712,35,735,3.9516129032258065,14,0.07526881720430108
840,Mangaluru_Ward_5,Mangaluru,Karnataka,12.896942,74.860744,35771,35,495,3.193548387096774,9,0.05806451612903226
841,Mangaluru_Ward_6,Mangaluru,Karnataka,12.927587,74.860014,33350,35,397,3.030534351145038,10,0.07633587786259542
842,Mangaluru_Ward_7,Mangaluru,Karnataka,12.916187,74.842111,36721,35,587,3.5575757575757576,16,0.09696969696969697
843,Mangaluru_Ward_8,Mangaluru,Karnataka,12.914561,74.842338,49004,35,565,3.4036144578313254,15,0.09036144578313253
844,Mangaluru_Ward_9,Mangaluru,Karnataka,12.903763,74.87623,42553,35,669,3.6758241758241756,13,0.07142857142857142
845,Mangaluru_Ward_10,Mangaluru,Karnataka,12.896412,74.867488,30110,35,451,3.1538461538461537,9,0.06293706293706294
846,Mangaluru_Ward_11,Mangaluru,Karnataka,12.931408,74.872387,53609,35,826,4.029268292682927,16,0.07804878048780488
847,Mangaluru_Ward_12,Mangaluru,Karnataka,12.928367,74.846466,31809,35,497,3.6544117647058822,11,0.08088235294117647
848,Belagavi_Ward_1,Belagavi,Karnataka,15.863614,74.478635,48253,26,709,3.61734693877551,18,0.09183673469387756
849,Belagavi_Ward_2,Belagavi,Karnataka,15.857673,74.513235,46374,26,701,3.708994708994709,15,0.07936507936507936
850,Belagavi_Ward_3,Belagavi,Karnataka,15.848654,74.490085,61616,26,1092,5.27536231884058,25,0.12077294685990338
851,Belagavi_Ward_4,Belagavi,Karnataka,15.837036,74.509872,65001,26,902,4.15668202764977,21,0.0967741935483871
852,Belagavi_Ward_5,Belagavi,Karnataka,15.877906,74.500806,64892,26,811,3.861904761904762,15,0.07142857142857142
853,Belagavi_Ward_6,Belagavi,Karnataka,15.864907,74.486032,69654,26,1110,4.889867841409692,18,0.07929515418502203
854,Belagavi_Ward_7,Belagavi,Karnataka,15.852332,74.496871,41386,26,609,3.690909090909091,16,0.09696969696969697
855,Belagavi_Ward_8,Belagavi,Karnataka,15.84088,74.501147,49294,26,449,2.7048192771084336,5,0.030120481927710843
856,Belagavi_Ward_9,Belagavi,Karnataka,15.879428,74.49939,39964,26,606,4.04,12,0.08
857,Saharanpur_Ward_1,Saharanpur,Telangana,29.967811,77.55698,73080,1,977,4.742718446601942,14,0.06796116504854369
858,Saharanpur_Ward_2,Saharanpur,Telangana,29.981684,77.565681,44997,1,766,4.402298850574713,14,0.08045977011494253
859,Saharanpur_Ward_3,Saharanpur,Telangana,29.967778,77.547591,72102,1,1331,5.78695652173913,21,0.09130434782608696
860,Saharanpur_Ward_4,Saharanpur,Telangana,29.987553,77.571168,65337,1,932,4.275229357798165,19,0.0871559633027523
861,Saharanpur_Ward_5,Saharanpur,Telangana,29.962723,77.552559,50117,1,738,3.8842105263157896,14,0.07368421052631578
862,Saharanpur_Ward_6,Saharanpur,Telangana,29.937601,77.541236,70149,1,1091,4.642553191489362,21,0.08936170212765958
863,Saharanpur_Ward_7,Saharanpur,Telangana,29.968738,77.540575,58986,1,821,4.253886010362694,12,0.06217616580310881
864,Saharanpur_Ward_8,Saharanpur,Telangana,29.966313,77.570231,50900,1,715,3.704663212435233,14,0.07253886010362694
865,Vellore_Ward_1,Vellore,25,12.908392,79.121555,86986,5,921,4.111607142857143,13,0.05803571428571429
866,Vellore_Ward_2,Vellore,25,12.91031,79.123587,80194,5,971,4.413636363636364,15,0.06818181818181818
867,Vellore_Ward_3,Vellore,25,12.88814,79.090065,83972,5,1159,4.769547325102881,21,0.08641975308641975
868,Vellore_Ward_4,Vellore,25,12.939235,79.129047,65867,5,979,4.370535714285714,22,0.09821428571428571
869,Vellore_Ward_5,Vellore,25,12.914671,79.141949,102701,5,1316,5.6,14,0.059574468085106386
870,Vellore_Ward_6,Vellore,25,12.950724,79.120556,86740,5,1649,7.138528138528138,25,0.10822510822510822
871,Bhatpara_Ward_1,Bhatpara,West Bengal,22.857946,88.39406,91194,6,1329,5.44672131147541,17,0.06967213114754098
872,Bhatpara_Ward_2,Bhatpara,West Bengal,22.89141,88.382607,101599,6,1584,5.718411552346571,22,0.07942238267148015
873,Bhatpara_Ward_3,Bhatpara,West Bengal,22.873634,88.385303,81867,6,1226,4.963562753036437,11,0.044534412955465584
874,Bhatpara_Ward_4,Bhatpara,West Bengal,22.883017,88.383519,124917,6,2199,8.866935483870968,19,0.07661290322580645
875,Bhatpara_Ward_5,Bhatpara,West Bengal,22.850874,88.411111,81493,6,1439,5.733067729083666,23,0.09163346613545817
876,Malegaon_Ward_1,Malegaon,Tripura,20.542416,74.515549,30809,0,425,3.1481481481481484,11,0.08148148148148149
877,Malegaon_Ward_2,Malegaon,Tripura,20.546797,74.531647,51362,0,875,4.533678756476684,18,0.09326424870466321
878,Malegaon_Ward_3,Malegaon,Tripura,20.542623,74.553901,51909,0,854,4.641304347826087,17,0.09239130434782608
879,Malegaon_Ward_4,Malegaon,Tripura,20.570764,74.527358,43324,0,704,3.8469945355191255,13,0.07103825136612021
880,Malegaon_Ward_5,Malegaon,Tripura,20.558548,74.527671,55619,0,718,3.572139303482587,15,0.07462686567164178
881,Malegaon_Ward_6,Malegaon,Tripura,20.585486,74.552384,47558,0,725,3.9835164835164836,12,0.06593406593406594
882,Malegaon_Ward_7,Malegaon,Tripura,20.551337,74.504125,43720,0,790,4.34065934065934,13,0.07142857142857142
883,Malegaon_Ward_8,Malegaon,Tripura,20.57355,74.53491,43361,0,521,3.046783625730994,15,0.08771929824561403
884,Malegaon_Ward_9,Malegaon,Tripura,20.556761,74.518359,55883,0,941,4.438679245283019,15,0.07075471698113207
885,Malegaon_Ward_10,Malegaon,Tripura,20.529185,74.545142,51719,0,846,4.360824742268041,17,0.08762886597938144
886,Malegaon_Ward_11,Malegaon,Tripura,20.555882,74.526309,44979,0,569,3.4484848484848483,12,0.07272727272727272
887,Gaya_Ward_1,Gaya,Puducherry,24.813419,85.000006,57539,14,784,3.92,16,0.08
888,Gaya_Ward_2,Gaya,Puducherry,24.790757,85.009727,36063,14,425,2.4853801169590644,9,0.05263157894736842
889,Gaya_Ward_3,Gaya,Puducherry,24.786879,85.014679,51368,14,865,4.528795811518324,19,0.09947643979057591
890,Gaya_Ward_4,Gaya,Puducherry,24.802623,85.007768,36802,14,527,3.9328358208955225,15,0.11194029850746269
